"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"JAAMH",0,1.1,0.6,10.4,10.8,10.7,10.9,10.9,10.9,NA,NA,NA,19.6,19.6,19.6,21.3,30.4,27.4,"06/16/2020"
"NCI DAC",0,40.3,6.1,0.2,5.6,1.5,0,2.3,0.2,0,14,3.5,NA,NA,NA,0.3,14.3,2.1,"06/16/2020"
"NEI",0.2,0.2,0.2,5.8,5.8,5.8,42.9,42.9,42.9,NA,NA,NA,NA,NA,NA,48.6,48.6,48.6,"06/16/2020"
"NHGRI",0,12,2.3,0,6,1.6,0,2.3,0.7,0,0,0,NA,NA,NA,0,8.3,2.1,"06/16/2020"
"NHLBI",1,7,6.2,6.8,6.9,6.8,0,0,0,NA,NA,NA,NA,NA,NA,6.8,6.8,6.8,"06/16/2020"
"NIGMS",0,0,0,20.4,20.4,20.4,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,22.3,22.3,22.3,"06/16/2020"
"All DACs",0,40.3,4.7,0,20.4,3.5,0,42.9,1.3,0,14,2,19.6,19.6,19.6,0,48.6,5.7,"06/16/2020"
"CDAC",0,6.7,2.5,1.7,2.2,2,0,0,0,NA,NA,NA,NA,NA,NA,1.7,2.2,2,"06/17/2020"
"JAAMH",0,15.2,3.7,9.1,9.8,9.6,5.9,10.9,9,NA,NA,NA,NA,NA,NA,15.8,20.8,18.6,"06/17/2020"
"NCI DAC",0,16,2.1,0.8,1.7,1.3,0,0.3,0.1,0,0.2,0.1,NA,NA,NA,0.8,1.8,1.4,"06/17/2020"
"NEI",0,0.2,0.1,5.1,5.4,5.3,42.9,42.9,42.9,NA,NA,NA,NA,NA,NA,48,48.3,48.1,"06/17/2020"
"NHGRI",0,16,1.8,0.2,4.9,1.5,0,13.2,1.3,0,0,0,NA,NA,NA,0.2,14.8,2.7,"06/17/2020"
"NHLBI",0,0.9,0.2,5.7,6.4,6.1,0,0,0,0,0,0,NA,NA,NA,5.7,6.4,6.1,"06/17/2020"
"NIAMS",0.5,0.9,0.7,19.5,19.5,19.5,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,21.4,21.4,21.4,"06/17/2020"
"NIDDK",0,43.7,18.4,26.5,68.8,54.6,0,6.4,3.2,0,0,0,NA,NA,NA,32.8,68.8,56.8,"06/17/2020"
"NIGMS",0.5,0.9,0.6,19.5,19.5,19.5,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,21.4,21.4,21.4,"06/17/2020"
"NINDS",6.9,6.9,6.9,1.1,1.1,1.1,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,12.3,12.3,12.3,"06/17/2020"
"All DACs",0,43.7,2.4,0.2,68.8,4.4,0,42.9,2.2,0,0.2,0.1,NA,NA,NA,0.2,68.8,6.4,"06/17/2020"
"CDAC",2.2,2.2,2.2,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"06/18/2020"
"JAAMH",0,50.5,6.2,8.2,8.8,8.5,10.9,17.5,12,17.5,17.5,17.5,11,11,11,19.1,26,20.8,"06/18/2020"
"NCI DAC",0,17.5,1.1,0.1,1.2,0.8,0,0.4,0.1,0,0.4,0.1,NA,NA,NA,0.2,1.5,0.9,"06/18/2020"
"NEI",2.2,2.2,2.2,4.2,4.2,4.2,42.9,42.9,42.9,NA,NA,NA,NA,NA,NA,47.1,47.1,47.1,"06/18/2020"
"NHGRI",0,17.5,3.3,0.1,3.5,0.5,0,13.1,0.7,0,0,0,NA,NA,NA,0.1,13.3,1.1,"06/18/2020"
"NHLBI",0,5,0.8,4.9,5.4,5,0,12.9,5.8,0,12.9,2.1,NA,NA,NA,5,18.2,10.1,"06/18/2020"
"NIDCR",0,2.2,1.5,18.8,19,18.9,0.2,0.3,0.3,0.3,0.3,0.3,NA,NA,NA,19.1,19.2,19.2,"06/18/2020"
"NIDDK",2.2,2.2,2.2,68.1,68.1,68.1,0,0,0,NA,NA,NA,NA,NA,NA,68.2,68.2,68.2,"06/18/2020"
"NINDS",0,2.2,1,0,0.9,0.5,0,10.2,3,NA,NA,NA,NA,NA,NA,0.1,11.1,3.4,"06/18/2020"
"All DACs",0,50.5,3.7,0,68.1,5.6,0,42.9,7,0,17.5,5.7,11,11,11,0.1,68.2,12.5,"06/18/2020"
"JAAMH",3,3,3,7.8,7.8,7.8,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,18.7,18.7,18.7,"06/19/2020"
"NCI DAC",0,6.2,0.6,0.2,2.8,0.7,0,0.8,0.3,0,0.2,0.1,NA,NA,NA,0.2,3.5,0.9,"06/19/2020"
"NHGRI",0,45.1,10.6,0.1,3,1.9,0,2.3,0.7,0,0,0,NA,NA,NA,0.1,5.2,2.4,"06/19/2020"
"NHLBI",1.9,24.1,13,3.8,4.2,4,0,0,0,NA,NA,NA,NA,NA,NA,3.8,4.2,4,"06/19/2020"
"NINDS",2.4,2.4,2.4,6.3,6.3,6.3,4,4,4,NA,NA,NA,NA,NA,NA,10.3,10.3,10.3,"06/19/2020"
"All DACs",0,45.1,5.6,0.1,7.8,2,0,10.9,1,0,0.2,0.1,NA,NA,NA,0.1,18.7,2.8,"06/19/2020"
"JAAMH",5.1,5.1,5.1,6.9,6.9,6.9,10.9,10.9,10.9,NA,NA,NA,2.8,2.8,2.8,9.7,17.8,13.7,"06/20/2020"
"NCI DAC",0,0,0,2.1,2.1,2.1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"06/20/2020"
"NHGRI",5.1,5.1,5.1,1.7,1.7,1.7,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"06/20/2020"
"NHLBI",5.1,5.1,5.1,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/20/2020"
"All DACs",0,5.1,4.4,1.7,6.9,3.6,0,10.9,2.8,NA,NA,NA,2.8,2.8,2.8,1.8,17.8,6.7,"06/20/2020"
"NCI DAC",0,5.3,1.3,0.8,1.1,0.9,0.2,1,0.4,NA,NA,NA,NA,NA,NA,1,2,1.2,"06/21/2020"
"NHGRI",0.7,0.7,0.7,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"06/21/2020"
"All DACs",0,5.3,1.1,0.7,1.1,0.8,0,1,0.3,NA,NA,NA,NA,NA,NA,0.7,2,1.1,"06/21/2020"
"CDAC",5.1,5.1,5.1,4.1,4.1,4.1,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"06/22/2020"
"JAAMH",0,6.8,1.9,3.9,4.5,4.2,10.9,37.8,26.8,NA,NA,NA,NA,NA,NA,14.8,42.1,31,"06/22/2020"
"NCI DAC",0,10.8,3.6,0,1,0.5,0,2.6,0.8,0,1,0.3,NA,NA,NA,0.3,3.2,1.3,"06/22/2020"
"NEI",5.1,5.1,5.1,0.1,0.1,0.1,42.9,42.9,42.9,NA,NA,NA,NA,NA,NA,43,43,43,"06/22/2020"
"NHGRI",0,6.9,3.8,0.2,7.2,1.2,0,8.9,0.7,0,0,0,NA,NA,NA,0.2,9.5,1.6,"06/22/2020"
"NHLBI",0,26.2,7.3,0.8,1.9,1.6,0,29,3.3,0,0,0,NA,NA,NA,0.8,30.2,4.4,"06/22/2020"
"NIAMS",4.8,4.8,4.8,14,14,14,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,15.9,15.9,15.9,"06/22/2020"
"NINDS",5,5.1,5.1,3.3,3.7,3.5,4,4,4,NA,NA,NA,NA,NA,NA,7.3,7.6,7.5,"06/22/2020"
"All DACs",0,26.2,5,0,14,1.7,0,42.9,4.7,0,1,0.1,NA,NA,NA,0.2,43,5.6,"06/22/2020"
"JAAMH",0,5.1,2.6,3.1,3.7,3.3,5.9,10.9,8.4,NA,NA,NA,NA,NA,NA,9,14.6,11.7,"06/23/2020"
"NCI DAC",0,16.5,0.5,0.1,5.7,0.9,0,3,0.7,0,0.8,0.3,NA,NA,NA,0.2,8.6,1.6,"06/23/2020"
"NHGRI",0,16.5,1.1,0.1,6,0.8,0,3.3,0.3,0,8.2,5.1,NA,NA,NA,0.1,9.1,2.3,"06/23/2020"
"NHLBI",0,11.9,0.9,0.5,1.2,0.9,0,5,0.4,0,0,0,NA,NA,NA,0.7,5.8,1.2,"06/23/2020"
"NIAID",0.1,0.1,0.1,22,22,22,21,21,21,NA,NA,NA,NA,NA,NA,43,43,43,"06/23/2020"
"NICHD",0.1,0.1,0.1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"06/23/2020"
"NIDCR",0.1,0.1,0.1,14,14,14,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"06/23/2020"
"NIDDK",0,0.1,0.1,63.1,63.1,63.1,0,0,0,NA,NA,NA,NA,NA,NA,63.1,63.1,63.1,"06/23/2020"
"NIGMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/23/2020"
"NINDS",0.6,5,3.5,2.3,2.8,2.5,4,6.9,5.9,NA,NA,NA,NA,NA,NA,6.7,9.2,8.4,"06/23/2020"
"All DACs",0,16.5,0.8,0.1,63.1,3,0,21,1,0,8.2,2.3,NA,NA,NA,0.1,63.1,4.1,"06/23/2020"
"CDAC",0.2,0.2,0.2,2,2,2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"06/24/2020"
"JAAMH",0.2,0.2,0.2,2.2,2.2,2.2,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"06/24/2020"
"Kids First DAC",4.4,4.4,4.4,1.1,1.1,1.1,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"06/24/2020"
"NCATS",0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/24/2020"
"NCI DAC",0,21.2,1.1,0.1,4.6,2.4,0.1,3,0.9,0,1.9,0.4,NA,NA,NA,0.9,6.9,3.3,"06/24/2020"
"NEI",0.2,9,2.9,12.8,13.1,13,27.8,27.8,27.8,NA,NA,NA,0,0,0,13.1,40.8,33.9,"06/24/2020"
"NHGRI",0.1,41.9,4.9,0,4.8,1.5,0,2.3,0.4,2.3,2.3,2.3,NA,NA,NA,0,7.1,2.2,"06/24/2020"
"NHLBI",0,41.9,2.9,0.1,1.4,0.9,0,33.6,15,0,18.8,5.9,NA,NA,NA,0.1,35,11.9,"06/24/2020"
"NIAID",3.8,3.8,3.8,0.8,0.8,0.8,41.2,41.2,41.2,NA,NA,NA,NA,NA,NA,42,42,42,"06/24/2020"
"NIAMS",0.2,0.2,0.2,11.9,11.9,11.9,NA,NA,NA,1.9,1.9,1.9,NA,NA,NA,13.8,13.8,13.8,"06/24/2020"
"NIDDK",0.2,2,0.4,61.9,61.9,61.9,0,0,0,NA,NA,NA,NA,NA,NA,61.9,62,61.9,"06/24/2020"
"NIGMS",0.2,0.5,0.3,11.9,12.1,12,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,13.8,14,13.9,"06/24/2020"
"NINDS",2.2,6.8,4.5,1,1.7,1.4,4,4,4,NA,NA,NA,NA,NA,NA,5,5.6,5.3,"06/24/2020"
"All DACs",0,41.9,2.1,0,61.9,6,0,41.2,4.1,0,18.8,3.3,0,0,0,0,62,10.1,"06/24/2020"
"CDAC",0.1,6.9,3.5,1.1,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"06/25/2020"
"ES DAC",6.8,6.9,6.9,1,1,1,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1.1,1.1,1.1,"06/25/2020"
"JAAMH",0,9.5,3.3,1.1,1.5,1.4,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,12,12.4,12.3,"06/25/2020"
"NCI DAC",0,8.6,6.6,0.4,1.2,0.5,0,5.8,0.6,1.9,3.5,2.7,NA,NA,NA,1,6.2,1.1,"06/25/2020"
"NHGRI",0,7,4.5,0,4,0.7,0,2.3,0.4,0,0,0,NA,NA,NA,0,6.2,0.9,"06/25/2020"
"NHLBI",0,6.8,2.6,0.5,1,0.7,0,17.8,4.8,17.8,17.8,17.8,NA,NA,NA,0.8,18.3,7.3,"06/25/2020"
"NIDCR",6.9,6.9,6.9,11.9,11.9,11.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"06/25/2020"
"NIGMS",6.6,6.8,6.8,11,11.1,11.1,1.9,2.8,2.6,NA,NA,NA,NA,NA,NA,13,13.9,13.7,"06/25/2020"
"NINDS",3,8.3,8.1,0.2,0.3,0.2,4,24.7,7.8,NA,NA,NA,NA,NA,NA,4.2,24.9,8.1,"06/25/2020"
"All DACs",0,9.5,6.2,0,11.9,0.7,0,24.7,1.8,0,17.8,2.9,0.1,0.1,0.1,0,24.9,2.5,"06/25/2020"
"JAAMH",3.2,3.2,3.2,0.8,0.8,0.8,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,11.7,11.7,11.7,"06/26/2020"
"NCI DAC",0,43.2,4.4,0,0.7,0.5,2,2.2,2,2,2,2,NA,NA,NA,2,2.8,2.5,"06/26/2020"
"NHGRI",0,43.2,4.5,0,9.7,1.9,0,9.1,1.1,0,0.1,0,NA,NA,NA,0,12,2.8,"06/26/2020"
"NHLBI",0,0.7,0.1,0.4,10.3,4.2,0,6.9,5.2,0,0,0,NA,NA,NA,0.4,17.2,5.5,"06/26/2020"
"NIDDK",0.7,3,1.9,60,60.5,60.2,0,0,0,NA,NA,NA,NA,NA,NA,60,60.5,60.3,"06/26/2020"
"NIGMS",0.7,0.7,0.7,10.5,10.5,10.5,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,12.5,12.5,12.5,"06/26/2020"
"All DACs",0,43.2,3.3,0,60.5,3.4,0,10.9,2.2,0,2,0.3,NA,NA,NA,0,60.5,5.1,"06/26/2020"
"JAAMH",0,8.4,3,1.7,2.1,1.8,8.1,8.1,8.1,NA,NA,NA,NA,NA,NA,9.8,10.2,9.9,"06/27/2020"
"NCI DAC",0,3.6,1.8,0.8,2.1,1.4,0.2,3,1.2,0.4,0.4,0.4,NA,NA,NA,0.9,3.8,2.4,"06/27/2020"
"NEI",0,0,0,36.4,36.4,36.4,NA,NA,NA,1.1,1.1,1.1,1.1,1.1,1.1,37.5,37.5,37.5,"06/27/2020"
"NHGRI",3.6,3.6,3.6,3.5,3.5,3.5,0,7.3,1.1,0,0,0,NA,NA,NA,3.5,10.9,3.9,"06/27/2020"
"NHLBI",3.6,3.6,3.6,2.7,2.7,2.7,NA,NA,NA,0,0,0,NA,NA,NA,2.7,2.7,2.7,"06/27/2020"
"NIAID",3.6,3.6,3.6,17.6,17.6,17.6,NA,NA,NA,21,21,21,NA,NA,NA,38.6,38.6,38.6,"06/27/2020"
"NICHD",3.6,3.6,3.6,3.5,3.5,3.5,26,26,26,NA,NA,NA,NA,NA,NA,29.5,29.5,29.5,"06/27/2020"
"NINDS",3.6,3.6,3.6,2.6,2.6,2.6,2,15.1,6.4,2,2,2,NA,NA,NA,4.6,17.7,5.2,"06/27/2020"
"All DACs",0,8.4,3.3,0.8,36.4,3.9,0,26,6.2,0,21,1.4,1.1,1.1,1.1,0.9,38.6,7.3,"06/27/2020"
"ES DAC",0,0,0,1.8,1.8,1.8,10,10,10,72.9,72.9,72.9,NA,NA,NA,11.8,74.6,32.7,"06/28/2020"
"JAAMH",0,0,0,0.8,0.8,0.8,8.1,8.1,8.1,NA,NA,NA,NA,NA,NA,9,9,9,"06/28/2020"
"NCATS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/28/2020"
"NCI DAC",0.5,2.6,2,0.1,1,0.4,0,3,0.4,0,0,0,NA,NA,NA,0.1,3.6,0.8,"06/28/2020"
"NEI",0,0,0,8.8,8.8,8.8,27.8,27.8,27.8,NA,NA,NA,NA,NA,NA,36.6,36.6,36.6,"06/28/2020"
"NHGRI",0.5,0.5,0.5,10.8,10.8,10.8,NA,NA,NA,0,0,0,NA,NA,NA,10.8,10.8,10.8,"06/28/2020"
"NHLBI",0,6.1,1.6,1.7,2.1,1.8,0,0,0,0,0,0,NA,NA,NA,1.7,2.1,1.8,"06/28/2020"
"NIAMS",0,0,0,7.7,7.7,7.7,NA,NA,NA,1.9,1.9,1.9,NA,NA,NA,9.6,9.6,9.6,"06/28/2020"
"NICHD",0,0,0,2.5,2.5,2.5,26,26,26,NA,NA,NA,NA,NA,NA,28.5,28.5,28.5,"06/28/2020"
"NIDDK",0,0,0,14.8,14.8,14.8,6.3,6.3,6.3,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"06/28/2020"
"All DACs",0,6.1,1,0.1,14.8,3.2,0,27.8,8.6,0,72.9,10.7,NA,NA,NA,0.1,74.6,12.4,"06/28/2020"
"CDAC",5.4,42.2,18.1,9.8,10.2,10,0,0,0,NA,NA,NA,NA,NA,NA,9.8,10.2,10,"06/29/2020"
"ES DAC",0.1,0.1,0.1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,0,0,0,1.3,1.3,1.3,"06/29/2020"
"JAAMH",0.1,42.2,3.1,0,0.9,0.6,7.9,30.8,9.4,NA,NA,NA,NA,NA,NA,8,31.6,10,"06/29/2020"
"NCI DAC",0,42.2,4,0.4,2.8,1.1,0,1.8,0.2,0,1.8,0.2,NA,NA,NA,0.8,3,1.3,"06/29/2020"
"NHGRI",0,46.1,5,0.2,14.9,1.5,0,7.1,0.8,0,0,0,NA,NA,NA,0.2,22,1.9,"06/29/2020"
"NHLBI",0.1,12.6,3.9,0.3,1,0.8,0,0,0,0,0,0,NA,NA,NA,0.3,1,0.8,"06/29/2020"
"NIAMS",2.8,6.7,3.8,7.1,7.2,7.2,1.8,1.9,1.8,NA,NA,NA,NA,NA,NA,9,9.1,9.1,"06/29/2020"
"NICHD",1,15.1,8,1.7,2,1.8,0,26,13,NA,NA,NA,NA,NA,NA,2,27.7,14.8,"06/29/2020"
"NIDDK",0.1,1,0.9,57.1,57.1,57.1,0,0,0,NA,NA,NA,NA,NA,NA,57.1,57.1,57.1,"06/29/2020"
"NIGMS",0.1,42.2,9.3,6.7,7.2,7.1,1.9,2.8,2.7,NA,NA,NA,NA,NA,NA,8.6,10.1,9.8,"06/29/2020"
"NINDS",3.7,6,4.1,0.9,1,1,0,0,0,NA,NA,NA,0,0,0,0.9,1,1,"06/29/2020"
"All DACs",0,46.1,4.1,0,57.1,2.9,0,30.8,3,0,1.8,0,0,0,0,0.2,57.1,5.1,"06/29/2020"
"ES DAC",0,0.5,0.2,0.2,0.5,0.4,NA,NA,NA,NA,NA,NA,0,10,5,0.3,10.5,5.4,"06/30/2020"
"JAAMH",0,7.2,2.1,1.7,2.4,2.1,8.2,28,21.6,NA,NA,NA,NA,NA,NA,9.9,30.4,23.7,"06/30/2020"
"NCI DAC",0,26.8,9.7,1.4,2.2,1.9,0,0.1,0,0,0,0,NA,NA,NA,1.4,2.2,1.9,"06/30/2020"
"NHGRI",0,21.9,1.5,0.4,6.4,2.7,0,7.3,3.6,0,8.3,0.6,NA,NA,NA,0.4,9.7,5.3,"06/30/2020"
"NHLBI",0,7.2,1.7,0.5,6.4,5.3,0,7.2,5.7,NA,NA,NA,NA,NA,NA,0.5,13.5,10.9,"06/30/2020"
"NIAID",7.2,7.2,7.2,14.8,14.8,14.8,23.1,23.1,23.1,NA,NA,NA,NA,NA,NA,38,38,38,"06/30/2020"
"NIAMS",0.1,0.1,0.1,6.1,6.1,6.1,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"06/30/2020"
"NIDDK",0,7.2,3.6,55.5,55.5,55.5,0,0,0,NA,NA,NA,NA,NA,NA,55.6,55.6,55.6,"06/30/2020"
"NIGMS",0,7.2,3.6,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,7.7,7.7,7.7,"06/30/2020"
"NINDS",0,0.7,0.3,0.1,2,0.9,0,15.1,5.1,15.1,15.1,15.1,NA,NA,NA,1.5,15.2,8.5,"06/30/2020"
"All DACs",0,26.8,3.3,0.1,55.5,3.2,0,28,9,0,15.1,1.1,0,10,4,0.3,55.6,10.5,"06/30/2020"
"CDAC",0,15.2,7.6,8.1,8.2,8.2,0,0,0,NA,NA,NA,NA,NA,NA,8.1,8.2,8.2,"07/01/2020"
"ES DAC",0.2,0.8,0.5,0.1,0.6,0.4,NA,NA,NA,0,0,0,0,0,0,0.1,0.6,0.4,"07/01/2020"
"JAAMH",0,17.5,2.7,0.9,1.5,1.3,8.2,8.2,8.2,NA,NA,NA,13.8,13.8,13.8,9.1,15.3,10.5,"07/01/2020"
"NCI DAC",0,48.1,1.9,0.5,4,1.1,0,3.3,0.3,0,0.1,0,NA,NA,NA,0.5,7.3,1.4,"07/01/2020"
"NHGRI",0,30.2,3,0.2,5.2,1.1,0,2.2,0.3,0,0,0,NA,NA,NA,0.2,7.5,1.4,"07/01/2020"
"NHLBI",0,0.8,0.2,4.7,5,4.9,0,0,0,0,0,0,NA,NA,NA,4.7,5,4.9,"07/01/2020"
"NIAID",0.8,1,0.9,13.7,14.2,14,21,21,21,21,21,21,NA,NA,NA,34.7,35.2,35,"07/01/2020"
"NICHD",0,9,5.7,0.2,6.1,3.2,0,19.8,6.6,NA,NA,NA,0,0,0,0.2,25.8,8.1,"07/01/2020"
"NIDCR",0,0,0,5.8,5.8,5.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,6,6,6,"07/01/2020"
"NIDDK",0,0.8,0.2,54.8,55,54.9,0,0,0,NA,NA,NA,NA,NA,NA,54.8,55.1,55,"07/01/2020"
"NIGMS",0,17.5,11.7,5,5.1,5,1.9,1.9,1.9,NA,NA,NA,1.9,1.9,1.9,6.9,7,7,"07/01/2020"
"NINDS",0.1,17.5,7.8,0.6,8.4,4.6,0,0,0,NA,NA,NA,0,0,0,0.6,8.4,4.6,"07/01/2020"
"All DACs",0,48.1,2.4,0.1,55,2.1,0,21,1.3,0,21,0.7,0,13.8,7.9,0.1,55.1,3.6,"07/01/2020"
"CDAC",0.5,31.5,13.9,7.2,7.5,7.3,0,0,0,NA,NA,NA,NA,NA,NA,7.2,7.5,7.3,"07/02/2020"
"ES DAC",0.2,0.2,0.2,0,0,0,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"07/02/2020"
"JAAMH",0,20.8,3.1,0.1,0.5,0.2,8.2,28,12.1,NA,NA,NA,NA,NA,NA,8.3,28.5,12.3,"07/02/2020"
"Kids First DAC",20.8,31.5,26.1,7.6,7.7,7.6,0,0.5,0.2,NA,NA,NA,NA,NA,NA,7.6,8.1,7.9,"07/02/2020"
"NCI DAC",0,20.8,1.5,0.1,4.7,1.1,0,3.3,0.4,0,0,0,NA,NA,NA,0.1,6.5,1.3,"07/02/2020"
"NHGRI",0,1.8,0.4,0,10.8,5.3,0,2.3,0.1,0,0,0,NA,NA,NA,0,13.1,5.3,"07/02/2020"
"NHLBI",0,2,1.1,4,5.5,4.7,0,7.2,0.5,0,0,0,NA,NA,NA,4,11.9,5.1,"07/02/2020"
"NIAID",0,0,0,13.3,13.3,13.3,21,21,21,NA,NA,NA,NA,NA,NA,34.3,34.3,34.3,"07/02/2020"
"NIAMS",0,0,0,4.1,4.1,4.1,NA,NA,NA,1.8,1.8,1.8,NA,NA,NA,6,6,6,"07/02/2020"
"NICHD",0.9,0.9,0.9,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"07/02/2020"
"NIDCD DAC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/02/2020"
"NIDCR",0,0.9,0.5,5,5.2,5.1,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,5.3,5.5,5.4,"07/02/2020"
"NIDDK",0,0.9,0.8,54.1,54.1,54.1,0,0,0,NA,NA,NA,NA,NA,NA,54.1,54.1,54.1,"07/02/2020"
"NIGMS",0,9.9,4.1,4,4.2,4.1,1.9,2.8,2.3,NA,NA,NA,NA,NA,NA,6,7,6.4,"07/02/2020"
"NINDS",0,0.4,0.1,7.2,7.4,7.3,0,7.9,1.6,NA,NA,NA,NA,NA,NA,7.2,15.3,8.9,"07/02/2020"
"All DACs",0,31.5,1.6,0,54.1,5.1,0,28,2.6,0,1.8,0,NA,NA,NA,0,54.1,7,"07/02/2020"
"JAAMH",0.1,0.1,0.1,3.7,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/03/2020"
"NCI DAC",0,7.1,1.8,3.8,4.5,4.2,1.4,1.4,1.4,NA,NA,NA,NA,NA,NA,5.1,5.9,5.6,"07/03/2020"
"NHGRI",0,0.8,0.2,3.6,10.1,4.6,0,2.3,0.4,0,0,0,NA,NA,NA,3.6,12.4,4.9,"07/03/2020"
"NHLBI",0.1,0.1,0.1,4.6,4.6,4.6,NA,NA,NA,0,0,0,NA,NA,NA,4.6,4.6,4.6,"07/03/2020"
"NIDDK",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/03/2020"
"All DACs",0,7.1,0.5,3.6,10.1,4.3,0,2.3,0.7,0,0,0,NA,NA,NA,3.6,12.4,4.9,"07/03/2020"
"CDAC",0.9,0.9,0.9,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"07/04/2020"
"ES DAC",0.9,0.9,0.9,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"07/04/2020"
"JAAMH",0.9,30.3,4.1,2,2.2,2.1,24,24,24,NA,NA,NA,NA,NA,NA,25.9,26.1,26.1,"07/04/2020"
"NCI DAC",0.9,3.5,1.9,2.5,3,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.5,3,2.8,"07/04/2020"
"NEI",0.9,0.9,0.9,29.9,29.9,29.9,1,1,1,NA,NA,NA,NA,NA,NA,30.9,30.9,30.9,"07/04/2020"
"NHGRI",0.9,0.9,0.9,2.9,3,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,3,2.9,"07/04/2020"
"NHLBI",0.9,0.9,0.9,3.1,3.1,3.1,6.7,6.8,6.7,0,6.8,0.2,NA,NA,NA,9.8,9.9,9.9,"07/04/2020"
"NIDDK",0.9,0.9,0.9,52,52,52,0,0,0,NA,NA,NA,NA,NA,NA,52,52,52,"07/04/2020"
"NINDS",0.9,5,2.2,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"07/04/2020"
"All DACs",0.9,30.3,1.1,2,52,7.5,0,24,5.6,0,6.8,0.2,NA,NA,NA,2.5,52,13.2,"07/04/2020"
"NINDS",3.8,3.8,3.8,4.1,4.1,4.1,0,0,0,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"07/05/2020"
