"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIDCR",0.1,48.4,13.9,2.8,3,2.9,13.2,13.3,13.3,7.1,7.1,7.1,NA,NA,NA,9.9,16.2,14.1,"07/30/2018"
"NIDDK",5.8,48.4,8.4,91.9,112.1,97,0,7.8,5.8,NA,NA,NA,NA,NA,NA,99.7,112.1,102.8,"07/30/2018"
"NIGMS",0,42.1,7.7,7,7.5,7.2,0.8,0.9,0.9,NA,NA,NA,NA,NA,NA,7.8,8.4,8.1,"07/30/2018"
"NINDS",0,48.4,8.2,7.4,8.3,7.8,0,24.2,10.1,24.2,24.2,24.2,NA,NA,NA,7.5,32,19.7,"07/30/2018"
"NINR DAC",5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/30/2018"
"All DACs",0,48.4,11.8,0,112.1,7.7,0,168.1,22.9,0,24.2,8.8,0,0,0,0,176.6,37.3,"07/30/2018"
"ES DAC",0.8,0.8,0.8,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,0,0,0,3,3,3,"07/31/2018"
"JAAMH",0,10,2.5,6.9,14,9.7,35,157,81.9,NA,NA,NA,NA,NA,NA,41.9,171,91.6,"07/31/2018"
"Kids First DAC",0.1,0.1,0.1,3,3,3,NA,NA,NA,6,6,6,NA,NA,NA,9,9,9,"07/31/2018"
"NCI DAC",0,36.9,6.4,0,2.8,1.5,0,26.9,5,0,14,3.5,NA,NA,NA,0,26.9,6,"07/31/2018"
"NHGRI",0,10,4.1,0,6.2,1.9,0,15,2.6,0,0,0,NA,NA,NA,0,15.1,4,"07/31/2018"
"NHLBI",0,10,3.3,2.2,7,5.9,0,16,12,0,0,0,NA,NA,NA,2.2,23,11.9,"07/31/2018"
"NIDCR",1.8,1.8,1.8,2.6,2.6,2.6,NA,NA,NA,6,6,6,NA,NA,NA,8.6,8.6,8.6,"07/31/2018"
"NIGMS",9.8,9.8,9.8,5.9,5.9,5.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"07/31/2018"
"NINDS",0,10,5,6.6,6.8,6.7,0,0,0,NA,NA,NA,NA,NA,NA,6.7,6.8,6.7,"07/31/2018"
"All DACs",0,36.9,4.5,0,14,3.8,0,157,23,0,14,2.1,0,0,0,0,171,22.1,"07/31/2018"
"CDAC",8.6,8.6,8.6,8.8,8.8,8.8,0,0,0,NA,NA,NA,NA,NA,NA,8.9,8.9,8.9,"08/01/2018"
"ES DAC",0,0.2,0.1,1.9,2,2,0,14,7,NA,NA,NA,NA,NA,NA,1.9,16,9,"08/01/2018"
"JAAMH",0,13.8,6,5.6,13.3,6.2,35,35,35,NA,NA,NA,8.9,35,17.6,21.9,41.4,40.5,"08/01/2018"
"NCI DAC",0,13.9,3.2,0,4.7,1.4,0,25.3,6.3,0,40.3,15.8,13.9,14.1,14,0,41.8,9.2,"08/01/2018"
"NEI",5,13,9.4,19.5,20.2,19.8,20,27.2,26,NA,NA,NA,NA,NA,NA,40,47.3,45.8,"08/01/2018"
"NHGRI",0,31.2,4,0.1,5,0.9,0,2.3,0.3,0,0,0,NA,NA,NA,0.1,7.3,1.2,"08/01/2018"
"NHLBI",0,8.6,3.4,5,6.6,5.7,16,24.2,23.6,0,21.9,0.7,NA,NA,NA,5,30.5,19.4,"08/01/2018"
"NIAMS",8.6,8.6,8.6,1.6,1.6,1.6,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,5.5,5.5,5.5,"08/01/2018"
"NICHD",0.8,6.9,2.9,2,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2,2.1,2.1,"08/01/2018"
"NIDDK",1,8.6,1.6,109.8,110.1,110.1,8,8,8,NA,NA,NA,NA,NA,NA,117.8,118.1,118.1,"08/01/2018"
"NIGMS",0,0,0,4.9,4.9,4.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"08/01/2018"
"NINDS",0,13,6,5.4,6.2,5.7,0,3.3,0.7,NA,NA,NA,NA,NA,NA,5.5,9.2,6.3,"08/01/2018"
"All DACs",0,31.2,4.1,0,110.1,7.5,0,35,13.9,0,40.3,5.7,8.9,35,16.2,0,118.1,20.4,"08/01/2018"
"CDAC",0.1,3,1,8.1,8.4,8.3,0,0,0,NA,NA,NA,NA,NA,NA,8.2,8.4,8.3,"08/02/2018"
"JAAMH",0.1,15,0.7,4.8,12.1,5.4,35,168.1,63.4,NA,NA,NA,7.1,35.2,10.9,12.2,173.2,31.6,"08/02/2018"
"NCATS",1.7,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2018"
"NCI DAC",0,10,0.8,0,4.1,3.3,0,21,3.9,0,22.3,6.8,NA,NA,NA,0,26.4,9.4,"08/02/2018"
"NEI",0.1,2.9,0.4,18.8,33.9,20.1,12,20,19.4,NA,NA,NA,NA,NA,NA,38.8,45.9,39.5,"08/02/2018"
"NHGRI",0,15.1,1,0,11.1,0.4,0,6.2,0.2,0,2.3,0.2,NA,NA,NA,0,13.4,0.6,"08/02/2018"
"NHLBI",0.1,16.2,2.5,4,12.2,5.4,0,24.2,7.4,0,0,0,NA,NA,NA,4,29.5,10.4,"08/02/2018"
"NIAID",1.7,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2018"
"NIAMS",0.1,1.7,1,1,1.2,1.2,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,4.8,5,5,"08/02/2018"
"NICHD",0.1,0.5,0.3,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"08/02/2018"
"NIDCR",1.7,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/02/2018"
"NIDDK",0.1,2.9,1.3,88.8,109.3,108.6,5.8,8,7.9,NA,NA,NA,NA,NA,NA,94.6,117.3,116.6,"08/02/2018"
"NIGMS",0.1,6.1,1.2,4.1,4.3,4.2,0.2,0.9,0.8,NA,NA,NA,NA,NA,NA,4.5,5,5,"08/02/2018"
"NINDS",0.1,1.7,0.8,4.7,5,4.9,0,22.3,3.1,2.1,2.1,2.1,NA,NA,NA,5,27,7.9,"08/02/2018"
"All DACs",0,16.2,1.4,0,109.3,9.9,0,168.1,7,0,22.3,4.2,7.1,35.2,10.9,0,173.2,16.6,"08/02/2018"
"JAAMH",0.2,9.1,2,3.7,4.4,4.1,35,111,73,NA,NA,NA,7.2,7.2,7.2,10.8,114.9,44,"08/03/2018"
"NCI DAC",0,2.3,0.7,0,3.2,1.9,0,7.2,3.8,0,31.9,11.8,11,11,11,0,35.2,8.5,"08/03/2018"
"NHGRI",0.5,27.1,9.6,0.2,2.9,1.7,0,5.2,2.2,0,0,0,NA,NA,NA,0.2,5.5,3.6,"08/03/2018"
"NHLBI",0,0.5,0.4,5.8,5.8,5.8,NA,NA,NA,0,0,0,NA,NA,NA,5.8,5.8,5.8,"08/03/2018"
"NINDS",0.3,0.3,0.3,3.5,3.5,3.5,10.2,10.2,10.2,10.2,10.2,10.2,NA,NA,NA,13.7,13.7,13.7,"08/03/2018"
"All DACs",0,27.1,2.8,0,5.8,2.5,0,111,8.8,0,31.9,8,7.2,11,8.5,0,114.9,10.7,"08/03/2018"
"NCI DAC",0.8,0.8,0.8,2.3,2.3,2.3,0,0,0,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"08/04/2018"
"All DACs",0.8,0.8,0.8,2.3,2.3,2.3,0,0,0,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"08/04/2018"
"CDAC",1.8,1.8,1.8,8.8,8.8,8.8,0,0,0,NA,NA,NA,NA,NA,NA,8.8,8.8,8.8,"08/05/2018"
"JAAMH",1.8,1.8,1.8,8.9,8.9,8.9,157,157,157,NA,NA,NA,8.9,8.9,8.9,17.8,165.9,91.9,"08/05/2018"
"NCI DAC",0,0,0,1.1,1.1,1.1,NA,NA,NA,0,0,0,NA,NA,NA,1.1,1.1,1.1,"08/05/2018"
"NEI",1.8,1.8,1.8,31,31,31,12,12,12,NA,NA,NA,NA,NA,NA,43,43,43,"08/05/2018"
"All DACs",0,1.8,1.7,1.1,31,21.4,0,157,28.7,0,0,0,8.9,8.9,8.9,1.1,165.9,45.2,"08/05/2018"
"ES DAC",5.6,5.6,5.6,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,0,0,0,3.8,3.8,3.8,"08/06/2018"
"JAAMH",0,5.1,3.3,0.6,1.3,1.1,35.1,35.1,35.1,NA,NA,NA,7.2,7.2,7.2,8.1,36.4,34.6,"08/06/2018"
"NCI DAC",0,7.9,4.1,0,0.8,0.5,0,7.2,3.4,0,22.2,5.5,NA,NA,NA,0,22.4,5.1,"08/06/2018"
"NHGRI",0,5.8,3.5,0.1,7,1.5,0,0,0,0,0,0,NA,NA,NA,0.1,7,1.5,"08/06/2018"
"NHLBI",0,6.8,5.2,1.1,9,7.2,0,12.9,0.9,0,0,0,0,0,0,1.1,21.2,7.9,"08/06/2018"
"NIAID",5.6,5.6,5.6,39.1,39.1,39.1,0,0,0,NA,NA,NA,NA,NA,NA,39.2,39.2,39.2,"08/06/2018"
"NIAMS",0,5.6,3.7,0,8,2,14,22.3,20.2,NA,NA,NA,NA,NA,NA,22,22.3,22.2,"08/06/2018"
"NIDCR",10,10,10,8.1,8.1,8.1,15.7,15.7,15.7,NA,NA,NA,NA,NA,NA,23.8,23.8,23.8,"08/06/2018"
"NIDDK",5.6,5.6,5.6,105.3,105.3,105.3,8,8,8,NA,NA,NA,NA,NA,NA,113.3,113.3,113.3,"08/06/2018"
"NINDS",5,5.6,5.3,0.4,0.7,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.7,0.5,"08/06/2018"
"All DACs",0,10,4.6,0,105.3,7.3,0,35.1,9,0,22.2,4.5,0,7.2,0.6,0,113.3,14.4,"08/06/2018"
"CDAC",0,5.8,2.9,7,7.4,7.2,0,0,0,NA,NA,NA,NA,NA,NA,7,7.4,7.2,"08/07/2018"
"ES DAC",0,5.8,2.2,3.1,3.5,3.4,NA,NA,NA,NA,NA,NA,0,20.9,12.9,3.5,24.4,16.3,"08/07/2018"
"JAAMH",0,6,2.8,0.2,8.2,1.6,26.8,161.1,39.3,0.9,0.9,0.9,7.2,37,23.3,7.7,168.6,35.2,"08/07/2018"
"NCI DAC",0,25,2.9,0,0.6,0.4,0,20.1,9.8,0,23.3,7.3,NA,NA,NA,0,23.8,8.6,"08/07/2018"
"NEI",0.7,5.8,4.9,14.4,14.4,14.4,20,20,20,20,20,20,NA,NA,NA,34.4,34.4,34.4,"08/07/2018"
"NHGRI",0,5.8,2.7,0.1,5.6,1.7,0,8,2.9,0,8,2.7,NA,NA,NA,0.1,8.6,4.6,"08/07/2018"
"NHLBI",0.6,5.8,0.9,6.6,7.5,6.6,NA,NA,NA,0,0,0,NA,NA,NA,6.6,7.6,6.6,"08/07/2018"
"NIAID",0,0,0,37.9,37.9,37.9,0,0,0,NA,NA,NA,NA,NA,NA,37.9,37.9,37.9,"08/07/2018"
"NIAMS",0.7,5.8,3.2,7.6,7.7,7.6,5.8,14,9.9,NA,NA,NA,NA,NA,NA,13.5,21.7,17.6,"08/07/2018"
"NIDDK",0.7,0.7,0.7,112.7,112.7,112.7,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,127.5,127.5,127.5,"08/07/2018"
"NIGMS",0,5.8,3.1,0.1,0.4,0.4,0,0,0,72.2,178.2,125.2,NA,NA,NA,0.1,178.6,42.1,"08/07/2018"
"NINDS",0.7,0.7,0.7,0.3,0.3,0.3,2.1,2.1,2.1,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"08/07/2018"
"All DACs",0,25,2.5,0,112.7,4.2,0,161.1,16.1,0,178.2,8.7,0,37,20.7,0,178.6,17.7,"08/07/2018"
"CDAC",5.6,5.6,5.6,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"08/08/2018"
"JAAMH",0.8,7,5.3,7.1,7.3,7.2,54.7,75.6,55.6,NA,NA,NA,NA,NA,NA,61.8,82.8,62.8,"08/08/2018"
"NCI DAC",0,36.2,12.9,0,0.8,0.3,0,5.5,1.6,0,16.2,10.1,NA,NA,NA,0,16.2,6.3,"08/08/2018"
"NHGRI",2.1,36.2,12.2,0.3,4.7,1.3,0,6.2,1.9,0,0,0,NA,NA,NA,0.3,7.3,3.3,"08/08/2018"
"NHLBI",0,83,10,4.8,6.1,5.7,0,10.2,8.2,0,0,0,NA,NA,NA,4.8,16.2,13.4,"08/08/2018"
"NIDCR",7,7,7,0.9,0.9,0.9,20.8,20.8,20.8,NA,NA,NA,NA,NA,NA,21.7,21.7,21.7,"08/08/2018"
"NIDDK",20.8,48.9,34.9,90.3,111.1,100.7,0.4,14.8,7.6,NA,NA,NA,NA,NA,NA,90.7,126,108.3,"08/08/2018"
"All DACs",0,83,11.2,0,111.1,7.6,0,75.6,21.5,0,16.2,7.9,NA,NA,NA,0,126,27.3,"08/08/2018"
"JAAMH",0,8.9,3,4.6,6.5,6.1,54.7,161.1,70.5,NA,NA,NA,NA,NA,NA,60.8,165.7,76.6,"08/09/2018"
"NCI DAC",0,13.2,2.3,0,0.9,0.4,0,15,3,0,14.2,9.5,NA,NA,NA,0,15.2,6.6,"08/09/2018"
"NEI",1.9,1.9,1.9,12,12,12,20,20,20,NA,NA,NA,NA,NA,NA,32,32,32,"08/09/2018"
"NHGRI",0,65,7.6,0,5.2,3.6,0,3.1,0.9,0,0,0,NA,NA,NA,0,7,4.4,"08/09/2018"
"NHLBI",0,23.8,8.8,3.9,40.2,5.6,0,9.1,0.1,0,0,0,NA,NA,NA,3.9,40.2,5.7,"08/09/2018"
"NIAMS",1.8,1.8,1.8,5.3,5.3,5.3,14,14,14,NA,NA,NA,NA,NA,NA,19.2,19.2,19.2,"08/09/2018"
"NIDDK",2.9,2.9,2.9,110.1,110.1,110.1,14.8,14.8,14.8,NA,NA,NA,NA,NA,NA,124.9,124.9,124.9,"08/09/2018"
"NIGMS",1.9,1.9,1.9,34,34,34,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,34.2,34.2,34.2,"08/09/2018"
"All DACs",0,65,7.4,0,110.1,5.6,0,161.1,3.4,0,14.2,6.2,NA,NA,NA,0,165.7,9.2,"08/09/2018"
"CDAC",24,24,24,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"08/10/2018"
"JAAMH",0,41.8,34.2,4,5.6,5.1,54.7,161.1,77.2,NA,NA,NA,7,7,7,12.1,165.1,80.3,"08/10/2018"
"NCI DAC",0.2,24,9.4,0.1,3,2.1,0,11,6.4,0,11,6.6,NA,NA,NA,0.1,13.8,8.4,"08/10/2018"
"NHGRI",0.1,41.8,9.4,2.9,170.9,18.5,0,2.3,1.1,0,2.4,0.8,NA,NA,NA,4,170.9,24.8,"08/10/2018"
"NHLBI",0.1,41.8,1.3,2.8,14.2,3.4,0,3,0.1,NA,NA,NA,NA,NA,NA,2.8,17.2,3.5,"08/10/2018"
"NICHD",41.8,41.8,41.8,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"08/10/2018"
"NIDDK",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/10/2018"
"All DACs",0,41.8,9.5,0.1,170.9,4.7,0,161.1,16.4,0,11,4.4,7,7,7,0.1,170.9,20.6,"08/10/2018"
"NHGRI",3.3,3.3,3.3,2.9,2.9,2.9,NA,NA,NA,0,0,0,NA,NA,NA,2.9,2.9,2.9,"08/11/2018"
"All DACs",3.3,3.3,3.3,2.9,2.9,2.9,NA,NA,NA,0,0,0,NA,NA,NA,2.9,2.9,2.9,"08/11/2018"
"JAAMH",2.7,3.9,3.3,1.6,3,2.3,54.7,161.1,107.9,NA,NA,NA,NA,NA,NA,57.7,162.7,110.2,"08/12/2018"
"NCI DAC",2.8,3.9,3.2,0.5,0.7,0.7,0,0.8,0.5,10.9,10.9,10.9,NA,NA,NA,0.5,11.6,6.3,"08/12/2018"
"NHGRI",2.8,3.9,3.2,1.8,2.6,2.1,NA,NA,NA,0,0,0,NA,NA,NA,1.8,2.6,2.1,"08/12/2018"
"NHLBI",3.9,3.9,3.9,2.7,2.7,2.7,NA,NA,NA,0,0,0,NA,NA,NA,2.7,2.7,2.7,"08/12/2018"
"NIGMS",3.9,3.9,3.9,30.5,30.5,30.5,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,30.6,30.6,30.6,"08/12/2018"
"NINDS",2.8,3.9,3.5,0.8,0.8,0.8,0,0,0,23.9,23.9,23.9,NA,NA,NA,0.8,24.7,8.8,"08/12/2018"
"All DACs",2.7,3.9,3.3,0.5,30.5,2.3,0,161.1,18.3,0,23.9,4.4,NA,NA,NA,0.5,162.7,11.4,"08/12/2018"
"CDAC",14,14,14,0.6,0.6,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,"08/13/2018"
"JAAMH",0.1,11.8,1.9,2,2.5,2.2,54.7,54.7,54.7,1,74.9,41.3,NA,NA,NA,3,77.4,45.6,"08/13/2018"
"NCI DAC",0,46.9,19.1,0,1.8,0.5,0,14.1,7.5,0,16.3,4.6,NA,NA,NA,0,17.3,7.6,"08/13/2018"
"NHGRI",0,46.9,15.4,0.2,7,2.7,0,2.3,0.5,0,2.3,0.5,NA,NA,NA,1.5,9.2,3.2,"08/13/2018"
"NHLBI",0,46.9,1,1.8,11.4,2.1,0,2.9,0.1,0,392.3,98.1,NA,NA,NA,1.8,394,10,"08/13/2018"
"NIDDK",0,11.8,2.4,85.5,85.5,85.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,85.9,85.9,85.9,"08/13/2018"
"NIGMS",46.9,46.9,46.9,30.2,30.2,30.2,2,2,2,NA,NA,NA,NA,NA,NA,32.2,32.2,32.2,"08/13/2018"
"NINDS",5.7,5.7,5.7,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"08/13/2018"
"All DACs",0,46.9,7.7,0,85.5,3.5,0,54.7,2.7,0,392.3,39.9,NA,NA,NA,0,394,12.1,"08/13/2018"
"JAAMH",0,2.8,0.2,1.1,1.8,1.4,54.7,54.7,54.7,1,1,1,7,7,7,2.3,55.8,4.7,"08/14/2018"
"NCI DAC",0,5,2.2,0,1,0.6,0,12.1,7.2,0,12.1,7.7,NA,NA,NA,0,12.8,8,"08/14/2018"
"NHGRI",0,5,1.6,1,6,4.7,0,2.3,1.8,0,2.3,1.1,NA,NA,NA,1,8.2,6.4,"08/14/2018"
"NHLBI",0.2,0.9,0.3,0.3,10.1,1.6,10.9,10.9,10.9,0,0,0,NA,NA,NA,0.3,21,2.5,"08/14/2018"
"NIDDK",0.2,0.9,0.8,84.5,84.5,84.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,84.8,84.8,84.8,"08/14/2018"
"NIGMS",0,0,0,28.9,28.9,28.9,NA,NA,NA,2,2,2,2,2,2,30.9,30.9,30.9,"08/14/2018"
"NINDS",0,0.3,0.2,0.9,0.9,0.9,0,0,0,2,2,2,NA,NA,NA,0.9,3,1.9,"08/14/2018"
"All DACs",0,5,0.7,0,84.5,6.2,0,54.7,6.1,0,12.1,2.3,2,7,4.5,0,84.8,10.2,"08/14/2018"
"CDAC",0,0,0,13.9,13.9,13.9,0,0,0,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"08/15/2018"
"ES DAC",0,0,0,1.8,1.8,1.8,14,14,14,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"08/15/2018"
"Kids First DAC",0,0,0,0.8,0.8,0.8,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,5.3,5.3,5.3,"08/15/2018"
"NCI DAC",0,28,4.7,0,1,0.4,0,14.3,4,0,20.3,10.1,NA,NA,NA,0,20.3,4.8,"08/15/2018"
"NEI",28,28,28,5.8,5.8,5.8,20,20,20,NA,NA,NA,NA,NA,NA,25.8,25.8,25.8,"08/15/2018"
"NHGRI",0,5.5,1,0.1,5,1.7,0,6.9,1.4,0,2,0.5,NA,NA,NA,0.1,7.2,2.8,"08/15/2018"
"NHLBI",0,12,1.5,0.9,9,5.7,0,10.9,1.9,NA,NA,NA,NA,NA,NA,0.9,19.8,7.6,"08/15/2018"
"NIAMS",2.4,2.4,2.4,1.5,1.5,1.5,NA,NA,NA,11.2,11.2,11.2,NA,NA,NA,12.7,12.7,12.7,"08/15/2018"
"NICHD",2,2,2,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"08/15/2018"
"NIDDK",28,28,28,83.2,83.2,83.2,20.8,20.8,20.8,NA,NA,NA,NA,NA,NA,104,104,104,"08/15/2018"
"NIGMS",0.1,0.1,0.1,27.9,27.9,27.9,2,2,2,NA,NA,NA,NA,NA,NA,29.9,29.9,29.9,"08/15/2018"
"NINDS",0.2,6,1.4,0.9,1,1,1,13,3.4,NA,NA,NA,NA,NA,NA,2,14,4.4,"08/15/2018"
"All DACs",0,28,3.4,0,83.2,4.7,0,20.8,3.5,0,20.3,4.7,NA,NA,NA,0,104,8.4,"08/15/2018"
"CDAC",0,0,0,13.2,13.2,13.2,0,0,0,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"08/16/2018"
"JAAMH",0,0.8,0.3,7.1,7.1,7.1,102.9,102.9,102.9,5,5,5,NA,NA,NA,12,110,56.6,"08/16/2018"
"Kids First DAC",1.4,1.4,1.4,1,1,1,NA,NA,NA,10,10,10,NA,NA,NA,11,11,11,"08/16/2018"
"NCI DAC",0,49.8,16,0,3.8,0.4,0,15,9.4,0,14.2,10.9,NA,NA,NA,0,15.1,9.5,"08/16/2018"
"NHGRI",0,20.1,3.9,0.5,4.2,2.5,0,11.9,2.9,0,2.3,0.3,NA,NA,NA,0.5,13,4.7,"08/16/2018"
"NHLBI",0,0.8,0.2,0.6,11.2,6.6,0,7.9,4.1,NA,NA,NA,NA,NA,NA,0.6,19,10.7,"08/16/2018"
"NIDDK",0,8.8,1.4,95.2,103.2,102.5,14.8,14.8,14.8,0,0,0,NA,NA,NA,95.2,118,116.2,"08/16/2018"
"NINDS",0.8,0.8,0.8,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"08/16/2018"
"All DACs",0,49.8,9.5,0,103.2,15.6,0,102.9,11.5,0,14.2,6.7,NA,NA,NA,0,118,26.2,"08/16/2018"
"CDAC",3.9,3.9,3.9,12.3,12.3,12.3,NA,NA,NA,2,2,2,NA,NA,NA,14.3,14.3,14.3,"08/17/2018"
"JAAMH",5,16.2,13.7,6,6.3,6,102.9,102.9,102.9,NA,NA,NA,NA,NA,NA,108.9,109.2,109,"08/17/2018"
"NCI DAC",0,140.7,5,0,6.7,5.2,0,10.2,1.6,0.5,6.2,5.2,NA,NA,NA,0.2,13,7.6,"08/17/2018"
"NEI",1.8,1.8,1.8,19.5,19.5,19.5,12,12,12,NA,NA,NA,NA,NA,NA,31.5,31.5,31.5,"08/17/2018"
"NHGRI",0,2,1.1,0.1,2.8,2.2,0,2.3,1.4,0,0,0,NA,NA,NA,0.1,5,3,"08/17/2018"
"NHLBI",5.1,5.1,5.1,9.9,9.9,9.9,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,17.8,17.8,17.8,"08/17/2018"
"NIGMS",0,2,1,25.5,25.8,25.7,2,2,2,NA,NA,NA,NA,NA,NA,27.5,27.8,27.7,"08/17/2018"
"NINDS",0.1,0.1,0.1,6,6,6,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,7.1,7.1,7.1,"08/17/2018"
"All DACs",0,140.7,5.1,0,25.8,6.5,0,102.9,21.4,0,6.2,3,1.1,1.1,1.1,0.1,109.2,23.5,"08/17/2018"
"NCI DAC",0,2,0.7,1.5,1.9,1.6,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.9,1.6,"08/18/2018"
"NHGRI",0,0,0,2.2,2.2,2.2,0,0,0,0,0,0,NA,NA,NA,2.2,2.2,2.2,"08/18/2018"
"All DACs",0,2,0.3,1.5,2.2,1.9,0,0,0,0,0,0,NA,NA,NA,1.5,2.2,1.9,"08/18/2018"
"CDAC",13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/19/2018"
"JAAMH",0.2,13,6.6,4,4,4,102.9,102.9,102.9,NA,NA,NA,NA,NA,NA,106.9,106.9,106.9,"08/19/2018"
"NCI DAC",0.1,1.8,0.7,0.2,1.8,1.6,0,0,0,NA,NA,NA,NA,NA,NA,0.2,1.8,1.6,"08/19/2018"
"NHGRI",0.2,13,3.8,0.9,1,1,0,0,0,0,0,0,NA,NA,NA,0.9,1,1,"08/19/2018"
"NHLBI",0.1,13,10.1,8,8,8,1.8,7.8,3,0,0,0,NA,NA,NA,8,15.8,10.1,"08/19/2018"
"NIDCR",0.2,0.2,0.2,0.7,0.7,0.7,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"08/19/2018"
"NIGMS",0.2,0.2,0.2,23.7,23.7,23.7,2,2,2,NA,NA,NA,NA,NA,NA,25.7,25.7,25.7,"08/19/2018"
"NINDS",0.2,1.6,0.9,3.7,3.8,3.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,3.9,4,4,"08/19/2018"
"All DACs",0.1,13,3.9,0.2,23.7,2.2,0,102.9,2.5,0,0,0,NA,NA,NA,0.2,106.9,4.4,"08/19/2018"
"CDAC",0,0,0,10.7,10.7,10.7,0,0,0,NA,NA,NA,NA,NA,NA,10.7,10.7,10.7,"08/20/2018"
"JAAMH",0,21.2,3.9,2.9,3.5,3.2,102.9,291.2,114,NA,NA,NA,NA,NA,NA,105.8,294.3,117.2,"08/20/2018"
"Kids First DAC",4.8,4.8,4.8,4,4,4,17.2,17.2,17.2,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"08/20/2018"
"NCI DAC",0,25.8,4.7,0,3,0.7,0,3.1,0.2,0,3,0.8,NA,NA,NA,0,3.5,1,"08/20/2018"
"NEI",7.1,7.1,7.1,21.3,21.3,21.3,7.2,7.2,7.2,7.2,7.2,7.2,NA,NA,NA,28.5,28.5,28.5,"08/20/2018"
"NHGRI",0,12.8,3.6,0.2,6.9,4.9,0,2.3,1.5,0,2.3,1.7,NA,NA,NA,0.2,9.2,6.4,"08/20/2018"
"NHLBI",0,12.8,2.8,3.9,7.7,7.1,0,10.9,7.5,0,0,0,NA,NA,NA,3.9,15.2,11.4,"08/20/2018"
"NIAMS",5.1,5.1,5.1,4,4,4,18,18,18,NA,NA,NA,NA,NA,NA,22,22,22,"08/20/2018"
"NICHD",0.1,0.1,0.1,3.1,3.1,3.1,0,0,0,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,"08/20/2018"
