"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NINDS",0.9,1.4,1.1,5.6,5.6,5.6,0,1,0.4,NA,NA,NA,NA,NA,NA,5.7,6.6,6,"10/23/2015"
"All DACs",0,3.1,1.8,0,41.1,4.3,0,108,11.9,0,1051.5,280.3,0,38.9,10.6,0,1054.1,29.5,"10/23/2015"
"NCI DAC",5.1,5.1,5.1,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"10/24/2015"
"NHGRI",5.1,5.1,5.1,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"10/24/2015"
"All DACs",5.1,5.1,5.1,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"10/24/2015"
"NHGRI",4,4,4,0.4,0.4,0.4,NA,NA,NA,0,0,0,NA,NA,NA,0.4,0.4,0.4,"10/25/2015"
"All DACs",4,4,4,0.4,0.4,0.4,NA,NA,NA,0,0,0,NA,NA,NA,0.4,0.4,0.4,"10/25/2015"
"JAAMH",0,27,20.2,0,6.5,4.5,4.2,38.9,30,NA,NA,NA,38.9,38.9,38.9,10.7,43.3,34.9,"10/26/2015"
"NCI DAC",0,34.8,11.7,0,6.8,0.5,0,29,5.1,0,0,0,NA,NA,NA,0.3,29,3.6,"10/26/2015"
"NEI",27,27,27,4,4,4,18.9,18.9,18.9,NA,NA,NA,NA,NA,NA,23,23,23,"10/26/2015"
"NHGRI",0,34.8,23.8,0.2,6.9,2.5,0,2.4,0.5,2.3,2.4,2.4,NA,NA,NA,0.2,9.3,3.3,"10/26/2015"
"NHLBI",0,27,22.7,0.9,63.9,4.3,72.8,114,103.7,24,24,24,114,114,114,73.8,115,108.9,"10/26/2015"
"NIAMS",27,27,27,6.8,6.8,6.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"10/26/2015"
"NIDDK",0,27,20.2,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"10/26/2015"
"NIGMS",0,27,20.2,14.9,14.9,14.9,0.2,0.2,0.2,NA,NA,NA,0.2,0.2,0.2,15.1,15.1,15.1,"10/26/2015"
"NINDS",0,27,20.2,2.9,3.1,2.9,0,1,0.3,NA,NA,NA,NA,NA,NA,2.9,4.1,3.2,"10/26/2015"
"All DACs",0,34.8,19.3,0,63.9,3.4,0,114,22.6,0,24,2.1,0.2,114,78.9,0.2,115,30,"10/26/2015"
"JAAMH",43.5,43.5,43.5,3.3,3.3,3.3,38.9,38.9,38.9,NA,NA,NA,NA,NA,NA,42.2,42.2,42.2,"10/27/2015"
"NCI DAC",0,8.1,4.7,0.6,5.6,1.1,1.2,27,12.1,1075.2,1075.2,1075.2,27,33.1,30.1,1.8,1075.9,109.8,"10/27/2015"
"NHGRI",0,7,4.1,0.1,5.6,3.7,0,2.4,1.6,0,0.2,0.1,NA,NA,NA,0.1,8,4.6,"10/27/2015"
"NHLBI",0,0,0,0,0,0,62.9,62.9,62.9,NA,NA,NA,NA,NA,NA,62.9,62.9,62.9,"10/27/2015"
"NIGMS",7,7,7,13.7,13.7,13.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"10/27/2015"
"All DACs",0,43.5,5.4,0,13.7,2.2,0,62.9,13.9,0,1075.2,307.3,27,33.1,30.1,0.1,1075.9,71.6,"10/27/2015"
"JAAMH",0.1,5.1,1.4,2.2,2.3,2.2,38.9,38.9,38.9,NA,NA,NA,NA,NA,NA,41.1,41.2,41.1,"10/28/2015"
"NCI DAC",0,5.8,1.7,0,5.3,2.8,0,27,10.2,0.2,0.2,0.2,26.9,26.9,26.9,0.5,27,12.6,"10/28/2015"
"NHGRI",0,0.1,0.1,0.1,5,0.9,0,46.8,9.8,0,4.8,2.4,NA,NA,NA,0.1,46.8,9.1,"10/28/2015"
"NHLBI",0,1,0.1,20.8,36.3,21.7,25.8,41.2,40.2,41.2,41.2,41.2,NA,NA,NA,62,62.1,62,"10/28/2015"
"NIDDK",0,0,0,0.9,0.9,0.9,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"10/28/2015"
"All DACs",0,5.8,0.6,0,36.3,10.1,0,46.8,25.8,0,41.2,9.3,26.9,26.9,26.9,0.1,62.1,34.4,"10/28/2015"
"JAAMH",0,10.2,1.3,1,3.8,1.7,38.9,38.9,38.9,0.2,0.2,0.2,38.9,38.9,38.9,4,40.2,23.4,"10/29/2015"
"NCI DAC",0,29,8.3,0,4.2,0.9,0,25,1.5,NA,NA,NA,NA,NA,NA,0,25.6,2.4,"10/29/2015"
"NEI",0.8,1.5,1.1,0.8,1.2,1,18.9,18.9,18.9,NA,NA,NA,NA,NA,NA,19.7,20.1,19.9,"10/29/2015"
"NHGRI",0,10.9,3.4,3.5,4,3.7,0.2,2.4,0.3,NA,NA,NA,NA,NA,NA,3.8,5.9,4,"10/29/2015"
"NHLBI",0,29,6.7,0.8,60.9,6.4,0,105.1,87.5,NA,NA,NA,NA,NA,NA,60.9,106,98.4,"10/29/2015"
"NIAMS",34.9,34.9,34.9,4.2,4.2,4.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,"10/29/2015"
"NICHD",1.8,10.9,4.8,0.2,0.2,0.2,11.9,11.9,11.9,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"10/29/2015"
"NIGMS",0,0,0,11.9,11.9,11.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"10/29/2015"
"NINDS",0.8,10.2,5.9,0,3.8,2.8,0,10.1,1.7,NA,NA,NA,0.1,0.1,0.1,0.1,13.7,4.1,"10/29/2015"
"All DACs",0,34.9,4.8,0,60.9,2.6,0,105.1,14.2,0.2,0.2,0.2,0.1,38.9,13,0,106,16,"10/29/2015"
"JAAMH",0,0,0,0,0.1,0.1,38.9,38.9,38.9,NA,NA,NA,NA,NA,NA,39,39,39,"10/30/2015"
"NCI DAC",0,6.9,0.8,0,3.1,2.3,0.2,33.8,8,0.2,3.4,2.6,NA,NA,NA,2.9,33.8,8.7,"10/30/2015"
"NHGRI",0,8.8,1.2,2.7,3,2.7,0.2,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,2.8,3.2,2.9,"10/30/2015"
"NHLBI",0,0,0,68.8,68.8,68.8,25.2,25.2,25.2,NA,NA,NA,NA,NA,NA,93.9,93.9,93.9,"10/30/2015"
"NIDDK",0,0,0,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,0,0,0,2.8,2.8,2.8,"10/30/2015"
"NINDS",1.8,1.8,1.8,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,2,2,2,4.7,4.7,4.7,"10/30/2015"
"All DACs",0,8.8,0.5,0,68.8,3.3,0.2,38.9,13.2,0.2,3.4,2.1,0,2,0.3,2.8,93.9,13.6,"10/30/2015"
"CDAC",1.7,1.7,1.7,3.3,3.3,3.3,0,0,0,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"10/31/2015"
"NCI DAC",1.7,1.7,1.7,2.2,2.2,2.2,3.4,3.4,3.4,NA,NA,NA,NA,NA,NA,5.7,5.7,5.7,"10/31/2015"
"All DACs",1.7,1.7,1.7,2.2,3.3,2.8,0,3.4,1.7,NA,NA,NA,NA,NA,NA,3.4,5.7,4.5,"10/31/2015"
"NCI DAC",0,10.2,4.8,0.5,1.5,0.7,1.1,22,5.6,0.2,0.2,0.2,NA,NA,NA,0.7,22.5,5.5,"11/01/2015"
"NHGRI",1,4.3,3.2,0.5,0.6,0.5,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.6,0.8,0.7,"11/01/2015"
"All DACs",0,10.2,4.3,0.5,1.5,0.7,0.2,22,3.8,0.2,0.2,0.2,NA,NA,NA,0.6,22.5,4.1,"11/01/2015"
"JAAMH",0,14,2.3,0.9,1.5,1.2,34.9,34.9,34.9,NA,NA,NA,34.9,34.9,34.9,35.8,36.5,36.1,"11/02/2015"
"NCI DAC",0,20,3,0,6.8,0.7,0,38,13.5,0,1070.4,402.9,22.1,42.3,26.4,0.1,1070.5,87.5,"11/02/2015"
"NEI",0.7,0.7,0.7,16.1,16.1,16.1,26,26,26,NA,NA,NA,NA,NA,NA,42,42,42,"11/02/2015"
"NHGRI",0,14.5,2.2,0,6.8,0.5,0,7,1.5,0,2.4,1.6,NA,NA,NA,0.1,13.8,2,"11/02/2015"
"NHLBI",0.7,7.2,6,14.8,49.7,17,2.1,92,31.9,24.1,24.1,24.1,0,24.1,12.1,39.1,108,47.5,"11/02/2015"
"NIAID",3.6,14.5,11.8,35.5,35.5,35.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,35.6,35.6,35.6,"11/02/2015"
"NIAMS",0.7,14.5,9.6,0.2,10.1,8.1,4.1,7.3,5.7,NA,NA,NA,NA,NA,NA,7.6,14.2,10.9,"11/02/2015"
"NICHD",0.6,14.5,7.5,0.3,1.2,0.8,0,0,0,NA,NA,NA,0,0,0,0.3,1.2,0.8,"11/02/2015"
"NIDCR",0,3.6,2.2,0.2,10.2,7.6,4.1,7.3,5.2,12.2,12.2,12.2,NA,NA,NA,7.6,22.4,14.5,"11/02/2015"
"NIDDK",0.7,14.5,7,0,4,1.8,0,7,2.9,NA,NA,NA,NA,NA,NA,0.1,10.9,4.7,"11/02/2015"
"NIGMS",3.6,3.6,3.6,8.4,8.4,8.4,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,8.5,8.5,8.5,"11/02/2015"
"NINDS",6.2,7.4,6.6,1.8,1.8,1.8,0,14.2,7.5,NA,NA,NA,NA,NA,NA,1.8,16,9.2,"11/02/2015"
"All DACs",0,20,3.5,0,49.7,3.1,0,92,12.9,0,1070.4,296.5,0,42.3,24.8,0.1,1070.5,50.6,"11/02/2015"
"ES DAC",0,0,0,0.8,0.8,0.8,6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"11/03/2015"
"JAAMH",0,35,13,0.1,5.8,1.8,4.1,34.9,26.3,0,0,0,34.9,34.9,34.9,1.1,35.3,27.4,"11/03/2015"
"NCI DAC",0,35,2.7,0,5.8,0.7,0,99.1,4.3,0,21.1,12.2,11,20.9,16.9,0,99.5,7.2,"11/03/2015"
"NEI",0,0,0,15,15.3,15.1,25.9,25.9,25.9,25.9,25.9,25.9,1.9,1.9,1.9,17,41.2,25,"11/03/2015"
"NHGRI",0,106,9.8,0.1,6.1,1.9,0,12.9,2.1,0,0,0,NA,NA,NA,0.1,13.2,3.9,"11/03/2015"
"NHLBI",0,0.9,0.1,15.1,49.2,38.9,2.1,91.8,31.2,NA,NA,NA,0,0,0,49.2,106.9,71,"11/03/2015"
"NIAID",0,0,0,34.3,34.3,34.3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,34.5,34.5,34.5,"11/03/2015"
"NIAMS",0,0,0,9.2,9.2,9.2,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,13.3,13.3,13.3,"11/03/2015"
"NICHD",0,0,0,0.2,0.5,0.4,0,0,0,0,0,0,NA,NA,NA,0.2,0.5,0.4,"11/03/2015"
"NIDCR",0,0,0,9,9,9,NA,NA,NA,12.2,12.2,12.2,NA,NA,NA,21.2,21.2,21.2,"11/03/2015"
"NIDDK",0,0,0,2.9,2.9,2.9,NA,NA,NA,6,6,6,NA,NA,NA,8.9,8.9,8.9,"11/03/2015"
"NIGMS",0,15.6,5.2,0.1,7.1,4.7,0,0.2,0.1,NA,NA,NA,NA,NA,NA,0.1,7.2,4.8,"11/03/2015"
"NINDS",0,15.6,3.4,0.7,1.1,1,0,14.2,1.7,NA,NA,NA,0,0,0,0.7,15,2.7,"11/03/2015"
"All DACs",0,106,5.2,0,49.2,6.7,0,99.1,10.7,0,25.9,8.8,0,34.9,10.6,0,106.9,17.2,"11/03/2015"
"CDAC",1.3,1.3,1.3,11.8,11.8,11.8,0,0,0,NA,NA,NA,NA,NA,NA,11.8,11.8,11.8,"11/04/2015"
"JAAMH",0,4.8,0.4,7.6,8,7.8,26.1,26.1,26.1,NA,NA,NA,26.1,26.1,26.1,33.7,34.1,33.9,"11/04/2015"
"NCI DAC",0,24.8,2.8,0,4.9,0.5,0,20.1,6.8,NA,NA,NA,NA,NA,NA,0.2,20.3,7.3,"11/04/2015"
"NEI",4.8,4.8,4.8,14.1,14.1,14.1,25.9,25.9,25.9,NA,NA,NA,NA,NA,NA,40,40,40,"11/04/2015"
"NHGRI",0,24.8,5.7,0.1,5,0.6,0,7.1,0.6,0,0,0,NA,NA,NA,0.1,12,1.2,"11/04/2015"
"NHLBI",0,6,1.4,14.3,16,15.4,25.8,27.9,26.5,NA,NA,NA,NA,NA,NA,41.8,42.2,41.9,"11/04/2015"
"NIDDK",1.8,42.5,22.1,1.8,2,1.9,6,6,6,NA,NA,NA,NA,NA,NA,7.8,8,7.9,"11/04/2015"
"NIGMS",1.3,1.3,1.3,5.9,5.9,5.9,0.2,0.2,0.2,NA,NA,NA,0.2,0.2,0.2,6.1,6.1,6.1,"11/04/2015"
"NINDS",0,4.8,1.6,0.8,8.1,5.6,0.5,6,2.5,NA,NA,NA,NA,NA,NA,1.3,14.1,8.1,"11/04/2015"
"All DACs",0,42.5,3.8,0,16,2.6,0,27.9,5.8,0,0,0,0.2,26.1,24.1,0.1,42.2,10.9,"11/04/2015"
"JAAMH",2.9,15.2,9.9,3.8,7,5.5,0.1,26.1,13.1,NA,NA,NA,26,26,26,3.8,33.1,20.1,"11/05/2015"
"NCI DAC",0,55.2,4.2,0,4.2,1,0,25.2,9.9,39,39,39,19.1,19.1,19.1,0.1,39,13.1,"11/05/2015"
"NHGRI",0,55.2,17.1,0.3,4.1,2.8,0,7.1,5.7,0,7.1,3.6,NA,NA,NA,0.3,11.2,7.9,"11/05/2015"
"NHLBI",1.7,64.9,39.2,8.1,13.4,12.1,11.9,95.4,41.1,NA,NA,NA,368.2,368.2,368.2,25.3,376.2,106.6,"11/05/2015"
"NIGMS",0,0,0,5.2,5.2,5.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,5.3,5.3,5.3,"11/05/2015"
"NINDS",3,3,3,7.3,7.3,7.3,6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,13.4,13.4,13.4,"11/05/2015"
"All DACs",0,64.9,15.7,0,13.4,5.2,0,95.4,18.2,0,39,15.4,19.1,368.2,195.4,0.1,376.2,36.7,"11/05/2015"
"JAAMH",0.5,2.1,1.9,0.2,6.2,4.4,8.1,26.1,17.1,6.8,6.8,6.8,NA,NA,NA,7,32.3,12.9,"11/06/2015"
"NCI DAC",0.7,18,4.9,0,3.1,1,0,27,8.5,0,0,0,NA,NA,NA,0.1,27.2,8.9,"11/06/2015"
"NHGRI",0,5,2.1,0,2.7,1.1,0,9.8,1.1,0,0,0,NA,NA,NA,0.2,9.9,2,"11/06/2015"
"NHLBI",0.6,18,10.8,9.8,46.1,20.2,0,18.3,12.9,NA,NA,NA,NA,NA,NA,27.9,48.1,33.1,"11/06/2015"
"NINDS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/06/2015"
"All DACs",0,18,4.5,0,46.1,6.9,0,27,9.4,0,6.8,4.6,NA,NA,NA,0.1,48.1,15.8,"11/06/2015"
"NCI DAC",2.1,2.1,2.1,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"11/07/2015"
"NHGRI",3,3,3,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"11/07/2015"
"All DACs",2.1,3,2.6,1.8,2,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.8,2.1,1.9,"11/07/2015"
"JAAMH",0.1,0.1,0.1,3.7,3.7,3.7,26.1,26.1,26.1,NA,NA,NA,NA,NA,NA,29.8,29.8,29.8,"11/08/2015"
"NCI DAC",0.1,0.1,0.1,0.6,0.8,0.8,1.1,20.9,14.3,NA,NA,NA,NA,NA,NA,1.7,21.8,15.1,"11/08/2015"
"NHGRI",0.1,0.1,0.1,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"11/08/2015"
"NHLBI",0.1,0.1,0.1,7.7,7.7,7.7,35.3,35.3,35.3,NA,NA,NA,NA,NA,NA,43,43,43,"11/08/2015"
"NINDS",0.1,0.1,0.1,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"11/08/2015"
"All DACs",0.1,0.1,0.1,0.6,7.7,2.3,0,35.3,16.1,NA,NA,NA,NA,NA,NA,0.7,43,18.4,"11/08/2015"
"JAAMH",0,3.9,1.8,0,3,1.3,0.1,26.1,15.9,NA,NA,NA,NA,NA,NA,1.1,29.1,17.2,"11/09/2015"
"NCI DAC",0,1515,299.8,0,6.9,0.6,0.1,34.2,6,0,1062.3,83.1,34.3,34.3,34.3,0.1,1062.8,31.1,"11/09/2015"
"NHGRI",0,10.9,4.3,0,6.9,2.9,0,8.2,2.3,NA,NA,NA,NA,NA,NA,0,9.3,5.2,"11/09/2015"
"NHLBI",2.7,12.8,9.6,4.2,43.3,14.4,0,51.2,33.4,NA,NA,NA,0,0,0,4.2,94.5,44.1,"11/09/2015"
"NICHD",11.8,11.8,11.8,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"11/09/2015"
"NIDDK",10.8,10.9,10.9,3,3.2,3.1,0,1,0.5,NA,NA,NA,NA,NA,NA,3.2,4,3.6,"11/09/2015"
"NINDS",0,0.8,0.4,2.7,2.8,2.7,0,0.2,0.1,NA,NA,NA,NA,NA,NA,2.7,2.9,2.8,"11/09/2015"
"All DACs",0,1515,132.6,0,43.3,2.7,0,51.2,8.9,0,1062.3,83.1,0,34.3,17.1,0,1062.8,21.7,"11/09/2015"
"JAAMH",0,0.6,0.2,1.7,2.2,2.1,26.1,29,28.7,NA,NA,NA,27,29,27.4,27.8,31.2,30.5,"11/10/2015"
"NCI DAC",0,20.2,7.5,0,6.1,0.9,0,34,15.4,0.1,1060.3,862.8,0,0,0,0.1,1062.1,277.1,"11/10/2015"
"NEI",0,0.6,0.2,8,8.2,8.2,25.9,25.9,25.9,25.9,25.9,25.9,NA,NA,NA,33.9,34.2,34.1,"11/10/2015"
"NHGRI",0,5,0.2,0,5.8,0.4,0.1,2.4,0.2,0,0,0,NA,NA,NA,0,8.2,0.5,"11/10/2015"
"NHLBI",0,26.8,11.2,2.9,42.2,26,0,15.2,6,96.9,96.9,96.9,0,0,0,2.9,99.8,35.9,"11/10/2015"
"NIAMS",0,0,0,2.2,2.2,2.2,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,6.3,6.3,6.3,"11/10/2015"
"NICHD",0,0.6,0.3,0,0.3,0.2,0,0,0,NA,NA,NA,21,21,21,0.3,21.1,10.7,"11/10/2015"
"NIDDK",0,0.6,0.1,1.8,2.1,2,0,1,0.2,NA,NA,NA,NA,NA,NA,2.1,2.8,2.3,"11/10/2015"
"NINDS",0,8,0.7,1.9,2.4,2.3,0,21.2,4.3,20.4,20.4,20.4,NA,NA,NA,1.9,23.6,6.6,"11/10/2015"
"All DACs",0,26.8,3.4,0,42.2,3.9,0,34,9.5,0,1060.3,636.3,0,29,7.2,0,1062.1,91.1,"11/10/2015"
"JAAMH",0,1,0.6,0.9,1.3,1.2,26.1,26.1,26.1,NA,NA,NA,26.1,26.1,26.1,27,27.4,27.3,"11/11/2015"
"NCI DAC",0,6.1,4.3,1,4.8,1.6,0,32,3.3,0,0,0,NA,NA,NA,1,33.1,4.7,"11/11/2015"
"NHGRI",0,19.6,6.9,1,5,2.1,0.1,76,10.2,0,0,0,NA,NA,NA,1,77.2,12.3,"11/11/2015"
"NHLBI",0.6,1.1,0.9,40.9,41.2,41,22,22,22,NA,NA,NA,0,0,0,40.9,63.2,48.3,"11/11/2015"
"NICHD",0,0,0,4.9,4.9,4.9,0,0,0,NA,NA,NA,NA,NA,NA,4.9,4.9,4.9,"11/11/2015"
"NIDDK",0.6,19.6,15.8,1,1,1,0,1,0.8,NA,NA,NA,NA,NA,NA,1.1,2,1.8,"11/11/2015"
"NIGMS",0.6,0.6,0.6,16,16,16,0,0,0,NA,NA,NA,NA,NA,NA,16,16,16,"11/11/2015"
"NINDS",0.6,0.6,0.6,1.2,1.2,1.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"11/11/2015"
"All DACs",0,19.6,5.2,0.9,41.2,4.7,0,76,7,0,0,0,0,26.1,8.7,1,77.2,11.6,"11/11/2015"
"JAAMH",1.7,2.5,2.2,3.8,6,5,7.1,47.9,30.4,NA,NA,NA,NA,NA,NA,10.9,53.9,35.5,"11/12/2015"
"NCI DAC",0,19.9,3.5,0.2,4.2,1.6,0,31.1,10.9,0,0.1,0,0.4,0.4,0.4,0.2,31.7,7.2,"11/12/2015"
"NHGRI",0.6,16.8,7.4,0,3.7,0.8,0,2.4,0.4,0,0.1,0.1,NA,NA,NA,0.1,6,1.1,"11/12/2015"
"NHLBI",0.6,10,3.3,0.9,1.2,1,0,2.8,0.9,NA,NA,NA,NA,NA,NA,0.9,4,1.9,"11/12/2015"
"NICHD",1.7,1.7,1.7,3.8,3.8,3.8,28.9,28.9,28.9,NA,NA,NA,NA,NA,NA,32.7,32.7,32.7,"11/12/2015"
"NIDDK",0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,"11/12/2015"
"NINDS",1.7,10,5.8,0.4,6.9,3.6,5.2,6.1,5.6,NA,NA,NA,NA,NA,NA,6.5,12.1,9.3,"11/12/2015"
"All DACs",0,19.9,3.8,0,6.9,1.6,0,47.9,5.9,0,0.1,0,0.4,0.4,0.4,0.1,53.9,6.6,"11/12/2015"
"CDAC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/13/2015"
"JAAMH",0,0.1,0,0.2,5.3,3.7,85.8,148.9,117.4,0,0,0,47.9,47.9,47.9,0.2,154,49.8,"11/13/2015"
"NCI DAC",0,16.1,5.4,0,3.1,1.9,0,31.3,10.3,NA,NA,NA,NA,NA,NA,0,31.4,12,"11/13/2015"
"NHGRI",0,45.1,6.4,0,3,2,0,2.4,1.9,0,0,0,NA,NA,NA,0.1,5.4,3.6,"11/13/2015"
"NHLBI",0,16.1,10.3,0.1,39.2,29.2,0,0,0,NA,NA,NA,0,58,9.7,0.1,97.1,36.5,"11/13/2015"
"NIAMS",0,0,0,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/13/2015"
"NINDS",0,0.1,0.1,6.2,6.2,6.2,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,6.4,6.4,6.4,"11/13/2015"
"All DACs",0,45.1,4.5,0,39.2,6.3,0,148.9,14.1,0,0,0,0,58,13.3,0,154,19.5,"11/13/2015"
"NHGRI",0.7,0.7,0.7,2,2,2,NA,NA,NA,0.3,0.3,0.3,NA,NA,NA,2.2,2.2,2.2,"11/14/2015"
"NHLBI",7.5,7.5,7.5,38.5,38.5,38.5,2,52,44.3,NA,NA,NA,0,0,0,40.5,90.5,82.8,"11/14/2015"
"All DACs",0.7,7.5,6.6,2,38.5,33.6,2,52,44.3,0.3,0.3,0.3,0,0,0,2.2,90.5,72.1,"11/14/2015"
"JAAMH",2.7,2.8,2.7,0.8,3,1.5,7.1,47.9,20.7,NA,NA,NA,NA,NA,NA,7.9,50.9,22.2,"11/15/2015"
"NCI DAC",2.4,2.4,2.4,0.6,0.6,0.6,2.4,28.3,23,NA,NA,NA,NA,NA,NA,3,29,23.6,"11/15/2015"
"NHGRI",2.4,12.6,5.3,0.6,0.9,0.7,0,2.4,1.6,2.4,2.4,2.4,NA,NA,NA,1,3,2.4,"11/15/2015"
"NHLBI",40.9,40.9,40.9,43.1,43.1,43.1,NA,NA,NA,NA,NA,NA,0,0,0,43.1,43.1,43.1,"11/15/2015"
"All DACs",2.4,40.9,6.1,0.6,43.1,3.5,0,47.9,13.3,2.4,2.4,2.4,0,0,0,1,50.9,15.3,"11/15/2015"
"JAAMH",0,19,12.2,0.2,6.9,2.2,7.1,47.9,41.4,NA,NA,NA,47.9,47.9,47.9,7.4,50.3,43.9,"11/16/2015"
"NCI DAC",0,25.6,6.2,0,7,0.4,0,27.9,7.4,1,1,1,28.1,28.1,28.1,0.2,28.2,9.3,"11/16/2015"
"NHGRI",0,25.6,6.6,0,7.2,1.8,0,2.4,0.6,0,0,0,NA,NA,NA,0.1,9.4,2.3,"11/16/2015"
"NHLBI",0,0,0,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/16/2015"
"NIDDK",25.6,25.6,25.6,1,1,1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"11/16/2015"
"NINDS",10.8,10.8,10.8,3.4,3.4,3.4,0,0,0,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"11/16/2015"
"All DACs",0,25.6,8.8,0,7.2,1.5,0,47.9,16.4,0,1,0.5,28.1,47.9,34.7,0.1,50.3,18.3,"11/16/2015"
"JAAMH",0,11.2,3.3,0.8,6,1.3,16.9,110,50.4,NA,NA,NA,NA,NA,NA,22.9,110.8,51.7,"11/17/2015"
"NCI DAC",0,14,4.5,0,1.7,0.5,0,110.8,13.3,0,1030.1,174.4,15.7,15.7,15.7,0,1030.2,37.2,"11/17/2015"
"NEI",0.1,0.1,0.1,0.7,0.7,0.7,25.9,25.9,25.9,NA,NA,NA,NA,NA,NA,26.6,26.6,26.6,"11/17/2015"
"NHGRI",0,11.2,7.5,0,5.8,1.1,0,2.2,0.4,0,0,0,NA,NA,NA,0.1,8,1.4,"11/17/2015"
"NHLBI",8,14.9,13.2,3,3.1,3,45.1,90,56.3,NA,NA,NA,NA,NA,NA,48.1,93.1,59.3,"11/17/2015"
"NIGMS",8,8,8,10,10,10,0,0,0,NA,NA,NA,NA,NA,NA,10,10,10,"11/17/2015"
"NINDS",8,11.2,10.7,2,2.3,2,0,0.1,0.1,NA,NA,NA,NA,NA,NA,2.1,2.3,2.1,"11/17/2015"
"All DACs",0,14.9,5.5,0,10,1.1,0,110.8,20.9,0,1030.1,149.5,15.7,15.7,15.7,0,1030.2,33,"11/17/2015"
"CDAC",0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/18/2015"
"JAAMH",0,7.1,1.6,0,6.9,4.1,16.9,48,40.8,NA,NA,NA,41,48,43,21.5,48.8,46.1,"11/18/2015"
"NCI DAC",0,1533.7,146.7,0,4.8,0.8,0,11,1.4,0,1029,308.6,13.9,20,17.9,0,1029.1,73.6,"11/18/2015"
"NHGRI",0,7.1,1.9,0,5.3,1.5,0,7,0.9,0,0.2,0,NA,NA,NA,0,7.4,1.5,"11/18/2015"
