"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NINDS",0.2,12.9,4.6,0.1,0.5,0.3,0,8.9,4.4,0.8,0.8,0.8,NA,NA,NA,0.4,9.3,3.5,"10/31/2017"
"All DACs",0,22.2,4.9,0,28.1,3.8,0,71,19.6,0,343.9,29.5,0.2,125,12.6,0,345.2,25.3,"10/31/2017"
"CDAC",14.1,14.1,14.1,3,3,3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"11/01/2017"
"JAAMH",0,1.7,0.3,0.5,27,25.4,8.2,26.2,9.1,NA,NA,NA,NA,NA,NA,26.7,35.2,34.5,"11/01/2017"
"NCI DAC",0,15,2,0,5.1,2.7,0,33.7,10.7,0,347.8,142.9,2.7,32.8,15.9,0.3,348.2,42.4,"11/01/2017"
"NHGRI",0,7.2,2.3,0.4,5.1,1.3,0,5.9,0.4,0,0,0,NA,NA,NA,0.4,7.4,1.7,"11/01/2017"
"NHLBI",0,6.1,1.5,1,1048,717.4,25,46,35.5,0,0,0,NA,NA,NA,1,1048,721.1,"11/01/2017"
"NIDCD DAC",6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/01/2017"
"NIDDK",0,0,0,1.7,1.8,1.7,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,6.6,6.7,6.6,"11/01/2017"
"NIGMS",0,0,0,18.9,18.9,18.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,19,19,19,"11/01/2017"
"NINDS",0,0,0,0.8,0.8,0.8,0,0,0,NA,NA,NA,0,0,0,0.8,0.8,0.8,"11/01/2017"
"All DACs",0,15,1.5,0,1048,90.9,0,46,7.3,0,347.8,55.3,0,32.8,14.3,0.3,1048,110,"11/01/2017"
"JAAMH",0,20.6,1.5,0.6,26.3,24,0,20.1,9,NA,NA,NA,NA,NA,NA,0.6,43.4,33,"11/02/2017"
"NCI DAC",0,6.2,0.5,0,4.5,2.2,0,62.9,19.8,0,310,78.1,6.8,21,19,0,314.5,29.5,"11/02/2017"
"NEI",0.9,0.9,0.9,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/02/2017"
"NHGRI",0,20.6,1.8,0.1,4.2,2,0,2.3,1.3,0,0,0,NA,NA,NA,0.1,6.5,2.9,"11/02/2017"
"NHLBI",1.2,1.8,1.7,0.5,3.5,2.5,NA,NA,NA,0,0,0,NA,NA,NA,0.5,3.5,2.5,"11/02/2017"
"NIAMS",0.6,0.6,0.6,5.1,5.1,5.1,NA,NA,NA,21.2,21.2,21.2,NA,NA,NA,26.4,26.4,26.4,"11/02/2017"
"NICHD",1.7,1.7,1.7,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"11/02/2017"
"NIDDK",1.7,1.7,1.7,1.3,1.3,1.3,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"11/02/2017"
"NIGMS",0.9,1.7,1.3,18.5,18.5,18.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,18.5,18.5,18.5,"11/02/2017"
"NINDS",0,0,0,5.8,5.8,5.8,1,1,1,NA,NA,NA,NA,NA,NA,6.9,6.9,6.9,"11/02/2017"
"All DACs",0,20.6,1.3,0,26.3,10.6,0,62.9,9.9,0,310,11.5,6.8,21,19,0,314.5,22.1,"11/02/2017"
"CDAC",0.1,0.1,0.1,0.7,0.7,0.7,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1,1,1,"11/03/2017"
"ES DAC",0,0.2,0.1,11.2,11.6,11.4,0,0,0,NA,NA,NA,22,22,22,11.2,33.6,22.4,"11/03/2017"
"JAAMH",0,7.8,2.1,0,25.3,17.1,8.2,20.1,9.7,0,0,0,NA,NA,NA,0,33.5,24.5,"11/03/2017"
"NCI DAC",0,7.8,0.3,0,5.7,4.6,0,42,10.1,0,338,113.4,1.8,57.9,10.4,0,341.5,18.4,"11/03/2017"
"NEI",0,0,0,2.7,2.7,2.7,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"11/03/2017"
"NHGRI",0,1.8,0.2,0,2.7,1.1,0,5.1,2,0,5.1,1,NA,NA,NA,0,5.1,2.9,"11/03/2017"
"NHLBI",0,7.8,0.7,4.8,5.6,5.1,40,81.9,74.8,NA,NA,NA,NA,NA,NA,44.8,86.8,79.9,"11/03/2017"
"NIAMS",0.2,0.2,0.2,4.5,4.5,4.5,21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,25.7,25.7,25.7,"11/03/2017"
"NIDDK",7.8,7.8,7.8,3.9,3.9,3.9,NA,NA,NA,NA,NA,NA,0,0,0,3.9,3.9,3.9,"11/03/2017"
"NIGMS",0,0,0,16.8,16.8,16.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,16.9,16.9,16.9,"11/03/2017"
"NINDS",0.1,0.1,0.1,4.7,4.7,4.7,1,1,1,NA,NA,NA,NA,NA,NA,5.7,5.7,5.7,"11/03/2017"
"All DACs",0,7.8,0.6,0,25.3,5.4,0,81.9,20.2,0,338,28.8,0,57.9,10.4,0,341.5,24,"11/03/2017"
"NCI DAC",21.6,21.6,21.6,1.7,1.7,1.7,NA,NA,NA,0,0,0,NA,NA,NA,1.7,1.7,1.7,"11/04/2017"
"NHGRI",21.6,21.6,21.6,1.7,1.7,1.7,NA,NA,NA,0,0,0,NA,NA,NA,1.7,1.7,1.7,"11/04/2017"
"All DACs",21.6,21.6,21.6,1.7,1.7,1.7,NA,NA,NA,0,0,0,NA,NA,NA,1.7,1.7,1.7,"11/04/2017"
"NCI DAC",2.8,3.4,3.1,0.5,0.5,0.5,1.1,2.3,1.7,0,0,0,NA,NA,NA,1.6,2.9,2.2,"11/05/2017"
"NHGRI",3.4,21,15.5,0.5,0.8,0.7,0,16.2,4.1,0,0,0,NA,NA,NA,0.6,16.8,4.8,"11/05/2017"
"NHLBI",16.5,21,21,0.9,2.8,0.9,1,40.8,1.5,NA,NA,NA,NA,NA,NA,1.9,43.6,2.4,"11/05/2017"
"NIDDK",21,21,21,2,2,2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"11/05/2017"
"All DACs",2.8,21,20.3,0.5,2.8,0.9,0,40.8,1.6,0,0,0,NA,NA,NA,0.6,43.6,2.5,"11/05/2017"
"CDAC",0.3,0.3,0.3,8.1,8.1,8.1,5.6,5.6,5.6,NA,NA,NA,NA,NA,NA,13.7,13.7,13.7,"11/06/2017"
"JAAMH",3.9,12.9,6.4,21.5,22,21.7,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,29.7,30.2,29.9,"11/06/2017"
"NCI DAC",0,48,6.4,0,6.8,1.9,0,23.2,4.4,0,20.6,4.8,NA,NA,NA,0,23.3,7.1,"11/06/2017"
"NHGRI",0,5.8,5.2,0,1,0.1,0,0,0,0,0,0,NA,NA,NA,0,1,0.1,"11/06/2017"
"NHLBI",1.3,20,8.6,0,2,0.7,NA,NA,NA,0,77.9,9.7,NA,NA,NA,0,79.9,10.4,"11/06/2017"
"NIAMS",0,0,0,1.3,1.3,1.3,13,13,13,NA,NA,NA,NA,NA,NA,14.4,14.4,14.4,"11/06/2017"
"NICHD",3.4,3.4,3.4,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"11/06/2017"
"NINDS",0,12.9,8.4,1.8,2,1.9,1,7.2,2.6,NA,NA,NA,NA,NA,NA,2.9,9.2,4.5,"11/06/2017"
"All DACs",0,48,6.1,0,22,2,0,23.2,4.7,0,77.9,2.3,NA,NA,NA,0,79.9,5.4,"11/06/2017"
"JAAMH",0,6.2,5.1,20.6,21.1,20.9,8.2,8.2,8.2,NA,NA,NA,0.1,0.1,0.1,21.2,28.8,27.6,"11/07/2017"
"NCI DAC",0,37.7,8.9,0,6.2,2.2,0,39.8,6.5,0,340.8,136.3,39.8,55.6,47.7,0,341.9,45.2,"11/07/2017"
"NEI",6.2,6.2,6.2,16.6,16.6,16.6,0,0,0,NA,NA,NA,NA,NA,NA,16.6,16.6,16.6,"11/07/2017"
"NHGRI",0,37.7,18.3,0,5.7,1.6,0,2.3,0.9,0,0,0,NA,NA,NA,0,8,2.2,"11/07/2017"
"NHLBI",0.3,6.2,4.1,0.1,1.2,0.7,20,76.8,40.6,0,0,0,NA,NA,NA,0.1,77.8,28.9,"11/07/2017"
"NIDDK",6.2,6.2,6.2,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"11/07/2017"
"NIGMS",29,29,29,12.9,12.9,12.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,13,13,13,"11/07/2017"
"NINDS",29,29,29,0.7,0.7,0.7,13.3,13.3,13.3,NA,NA,NA,NA,NA,NA,14,14,14,"11/07/2017"
"All DACs",0,37.7,8.1,0,21.1,5.8,0,76.8,18.2,0,340.8,45.4,0.1,55.6,31.8,0,341.9,28.9,"11/07/2017"
"CDAC",5.8,5.8,5.8,8.9,8.9,8.9,3,3,3,NA,NA,NA,NA,NA,NA,11.9,11.9,11.9,"11/08/2017"
"ES DAC",18,18,18,6.7,6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/08/2017"
"JAAMH",0,18,12.6,0.2,20.4,15.7,8.2,8.2,8.2,0,0,0,0.1,0.1,0.1,0.2,28.6,12.8,"11/08/2017"
"NCI DAC",0,18,7,0,5.7,4.6,0,50.8,25.4,0,332.8,257.6,2.9,34.8,7.2,0,337.8,93.7,"11/08/2017"
"NHGRI",0,37.1,3.6,0,5.3,0.8,0,21,1.5,0,332.8,41.6,34.8,34.8,34.8,0,337.8,11.7,"11/08/2017"
"NHLBI",0.8,20.6,12,0.2,8,3.4,0.1,33,19.9,0,0,0,NA,NA,NA,0.3,41,11.6,"11/08/2017"
"NIGMS",0,0,0,12,12,12,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"11/08/2017"
"NINDS",0,18,14.4,0.1,0.3,0.3,6.9,6.9,6.9,1.1,1.1,1.1,NA,NA,NA,1.5,7,2.6,"11/08/2017"
"All DACs",0,37.1,7.9,0,20.4,5.8,0,50.8,16.7,0,332.8,125.1,0.1,34.8,7.8,0,337.8,56.1,"11/08/2017"
"JAAMH",0.3,44.9,6.6,0,18.9,8.7,0,8.2,4.2,3.2,3.2,3.2,0.1,0.1,0.1,0,27.1,12.6,"11/09/2017"
"NCI DAC",0,14.1,3,0,4.1,3.7,0,34.9,18.1,0,302.2,67.6,15.7,34.9,25.3,0,306.2,31,"11/09/2017"
"NEI",4.9,4.9,4.9,14.9,14.9,14.9,73.2,73.2,73.2,NA,NA,NA,NA,NA,NA,88,88,88,"11/09/2017"
"NHGRI",3,7.9,3.5,0.2,3.8,1,2.3,2.3,2.3,0,0,0,NA,NA,NA,0.2,6,1.5,"11/09/2017"
"NHLBI",0.3,0.3,0.3,7.2,7.2,7.2,33,33,33,NA,NA,NA,NA,NA,NA,40.3,40.3,40.3,"11/09/2017"
"NIAMS",0.9,4.9,2.5,3.9,6.2,4.9,5,15.2,8.4,NA,NA,NA,NA,NA,NA,11.2,19.2,13.9,"11/09/2017"
"NIDDK",0.3,7.9,4.1,5,5.3,5.1,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,5.5,5.9,5.7,"11/09/2017"
"NIGMS",3,3,3,10.8,10.8,10.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,10.9,10.9,10.9,"11/09/2017"
"NINDS",3,29,8.1,0.1,6.1,5,1,6.1,4.4,NA,NA,NA,NA,NA,NA,6.2,12.1,8.4,"11/09/2017"
"All DACs",0,44.9,3.8,0,18.9,4.1,0,73.2,11.8,0,302.2,10.8,0.1,34.9,16.9,0,306.2,15.5,"11/09/2017"
"ES DAC",6.9,6.9,6.9,4.5,4.5,4.5,0,0,0,NA,NA,NA,NA,NA,NA,4.5,4.5,4.5,"11/10/2017"
"JAAMH",5.6,6.9,5.7,3.4,18.3,15.8,8.2,15.1,9.4,NA,NA,NA,NA,NA,NA,18.5,26.5,25.1,"11/10/2017"
"NCI DAC",0,11.1,2.6,2.6,3.6,3,0,34.9,7.9,0,0,0,NA,NA,NA,2.7,38.5,10.4,"11/10/2017"
"NHGRI",3.8,5.6,5.1,3.1,3.3,3.3,0,0,0,0,0,0,NA,NA,NA,3.1,3.3,3.3,"11/10/2017"
"NHLBI",0.8,5.6,2.8,6.1,6.6,6.3,33,33,33,NA,NA,NA,NA,NA,NA,39.1,39.6,39.3,"11/10/2017"
"NIDDK",5.6,5.6,5.6,4.2,4.2,4.2,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"11/10/2017"
"All DACs",0,11.1,4.2,2.6,18.3,8.6,0,34.9,12.1,0,0,0,NA,NA,NA,2.7,39.6,20.1,"11/10/2017"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/11/2017"
"NCI DAC",0.1,2.3,1.6,0.6,0.9,0.8,0,35,12.4,NA,NA,NA,NA,NA,NA,0.8,35.9,13.2,"11/12/2017"
"NHLBI",2.7,2.7,2.7,4.2,4.2,4.2,NA,NA,NA,33,33,33,NA,NA,NA,37.3,37.3,37.3,"11/12/2017"
"All DACs",0.1,2.7,2,0.6,4.2,2.2,0,35,12.4,33,33,33,NA,NA,NA,0.8,37.3,22.8,"11/12/2017"
"CDAC",0.7,0.7,0.7,3.8,3.8,3.8,3,3,3,NA,NA,NA,NA,NA,NA,6.8,6.8,6.8,"11/13/2017"
"JAAMH",0,0.7,0.6,0,23,14.6,9,9,9,0,0,0,NA,NA,NA,0,32,12.8,"11/13/2017"
"NCI DAC",0,7.8,4,0,6.8,3.2,0,52,21.9,0,327.3,157,11.8,46.9,17.5,0,331.4,51.4,"11/13/2017"
"NHGRI",0,5.1,2.3,0,6.8,0.5,0,2.3,0.2,0,0,0,NA,NA,NA,0,9,0.5,"11/13/2017"
"NHLBI",0.6,9.8,3.2,1,6.9,2.5,0.3,33,4.5,0,33,0.4,NA,NA,NA,1,36.7,4.1,"11/13/2017"
"NIAID",0.7,10.1,2.2,23,23,23,9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,32.1,32.1,32.1,"11/13/2017"
"NICHD",0.7,0.7,0.7,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"11/13/2017"
"NIDCD DAC",0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/13/2017"
"NIDCR",0.7,0.7,0.7,2,2,2,5,5,5,NA,NA,NA,NA,NA,NA,7,7,7,"11/13/2017"
"NIDDK",0.7,5.8,1.4,0.7,1.2,0.8,0.6,0.6,0.6,NA,NA,NA,0,0,0,1,1.8,1.3,"11/13/2017"
"NIGMS",0.7,5.1,2.2,6.9,7.2,7,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,7,7.2,7.1,"11/13/2017"
"NINDS",0.7,5.1,1.5,1.8,2.2,2,1,41.1,6.7,NA,NA,NA,2,2,2,2.7,43.2,8.4,"11/13/2017"
"All DACs",0,10.1,2.7,0,23,3.6,0,52,7.1,0,327.3,15.7,0,46.9,16,0,331.4,14.2,"11/13/2017"
"CDAC",33.8,33.8,33.8,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,6,6,6,"11/14/2017"
"ES DAC",1.1,14.8,10.3,0.2,1.7,0.7,0,0,0,NA,NA,NA,11,11,11,0.2,12.7,4.3,"11/14/2017"
"JAAMH",0,33.8,17.6,0.1,22.2,19.1,9,33.8,10.2,0,0,0,NA,NA,NA,0.1,36,28.2,"11/14/2017"
"NCI DAC",0.5,33.8,16.1,0.1,6.2,2.2,0,17.8,7.5,0,298.1,253.2,11.6,46.7,22.3,0.1,301.3,54.4,"11/14/2017"
"NEI",14.8,33.8,18.1,9.5,10.1,9.9,0,0,0,0,0,0,NA,NA,NA,10,10.1,10,"11/14/2017"
"NHGRI",0,33.8,17.6,0.1,0.7,0.1,0,0,0,0,0,0,NA,NA,NA,0.1,0.7,0.1,"11/14/2017"
"NHLBI",1.7,33.8,13.1,0.2,5.8,3.3,1,68,14.9,0,13.8,0.8,NA,NA,NA,0.2,70.3,16.6,"11/14/2017"
"NIAMS",14.8,33.8,18,1.1,1.3,1.2,5,13.1,11.8,NA,NA,NA,NA,NA,NA,6.2,14.2,12.9,"11/14/2017"
"NICHD",14.8,14.8,14.8,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"11/14/2017"
"NIDCR",14.8,14.8,14.8,1.1,1.1,1.1,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"11/14/2017"
"NIDDK",0.9,33.8,15.6,6.2,6.8,6.6,0,0.2,0.2,NA,NA,NA,NA,NA,NA,6.5,7,6.8,"11/14/2017"
"NIGMS",14.8,33.8,21.2,6,6.2,6.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,6.1,6.3,6.2,"11/14/2017"
"NINDS",14.8,33.8,18.9,1,1.2,1.1,2,48.9,6.1,29,29,29,NA,NA,NA,3.1,50,11.3,"11/14/2017"
"NINR DAC",14.8,14.8,14.8,3.1,3.1,3.1,9.6,9.6,9.6,NA,NA,NA,NA,NA,NA,12.8,12.8,12.8,"11/14/2017"
"All DACs",0,33.8,16,0.1,22.2,6.3,0,68,8,0,298.1,56.6,11,46.7,21.4,0.1,301.3,20,"11/14/2017"
"CDAC",14.3,14.3,14.3,1.8,1.8,1.8,3,3,3,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"11/15/2017"
"JAAMH",0.1,8.9,4.5,21,21.1,21.1,9,9,9,NA,NA,NA,NA,NA,NA,30,30.2,30.1,"11/15/2017"
"NCI DAC",0,23,14.6,0,5,1.9,0,52,20.1,0,331.8,244.2,27.9,46.9,33.7,0.1,334.2,165.1,"11/15/2017"
"NHGRI",0,23,18,0.1,2.5,0.5,0,0,0,0,299,21.4,27.9,27.9,27.9,0.1,301.5,19.2,"11/15/2017"
"NHLBI",0.5,8.9,1.4,0.9,5.1,3.4,0,33,3.9,0,0,0,NA,NA,NA,0.9,34.2,6.3,"11/15/2017"
"NINDS",8.9,14.1,11.5,0,0.1,0.1,6.1,6.1,6.1,NA,NA,NA,2,2,2,2,6.2,4.1,"11/15/2017"
"All DACs",0,23,13.1,0,21.1,2.3,0,52,12.6,0,331.8,158.6,2,46.9,32.2,0.1,334.2,100.3,"11/15/2017"
"CDAC",30.8,30.8,30.8,0.9,0.9,0.9,3,3,3,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"11/16/2017"
"JAAMH",0,22.8,3.2,0,20.3,15.7,0,9,6.8,NA,NA,NA,0.8,0.8,0.8,0,29.2,21.8,"11/16/2017"
"NCI DAC",0,55.7,13,0,4,1.4,0,52,15.6,0,327.9,66.5,10.9,10.9,10.9,0,329,24.1,"11/16/2017"
"NEI",19.9,19.9,19.9,7.6,7.6,7.6,26,26,26,NA,NA,NA,NA,NA,NA,33.6,33.6,33.6,"11/16/2017"
"NHGRI",0,55.7,22.5,0.1,4,1.2,0,2.3,0.8,0,0,0,NA,NA,NA,0.1,6.2,1.9,"11/16/2017"
"NHLBI",0,15.6,1.1,0.2,3.9,3.3,1,33.2,6.5,0,33.2,1.7,NA,NA,NA,3.9,33.5,7.6,"11/16/2017"
"NIAMS",19.9,19.9,19.9,0.5,0.5,0.5,3.3,3.3,3.3,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"11/16/2017"
"NIDCR",0,0,0,0.8,0.8,0.8,NA,NA,NA,3.2,3.2,3.2,NA,NA,NA,4.1,4.1,4.1,"11/16/2017"
"NIGMS",19.9,30.8,25.3,3.7,4,3.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,3.8,4.2,4,"11/16/2017"
"All DACs",0,55.7,7.3,0,20.3,3.1,0,52,9.2,0,327.9,8.6,0.8,10.9,5.9,0,329,12.4,"11/16/2017"
"ES DAC",32.4,32.4,32.4,0.4,0.4,0.4,9.8,9.8,9.8,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"11/17/2017"
"JAAMH",0,32.4,16.2,19.4,19.4,19.4,9,9,9,NA,NA,NA,NA,NA,NA,28.4,28.5,28.4,"11/17/2017"
"NCATS",32.4,32.4,32.4,77.2,77.2,77.2,NA,NA,NA,151.3,151.3,151.3,NA,NA,NA,228.5,228.5,228.5,"11/17/2017"
"NCI DAC",0,32.4,27.8,0,5.3,1,0,52,32.6,0,331.8,207.6,9,52,47.1,0,332.4,76.1,"11/17/2017"
"NHGRI",0.2,32.4,25.4,0,3,1,0,4.9,4.5,0,0,0,NA,NA,NA,0,5.5,4.6,"11/17/2017"
"NHLBI",0.2,32.4,4.5,2.9,3.4,3,1.1,30.2,8.9,1.1,30.2,21.4,NA,NA,NA,4,33.7,12.8,"11/17/2017"
"NIAMS",0.6,32.4,23.7,0.1,0.3,0.2,3.2,13.8,9.2,3.2,3.2,3.2,NA,NA,NA,3.3,14.1,8.9,"11/17/2017"
"NIDCR",32.4,32.4,32.4,0.3,0.3,0.3,NA,NA,NA,3.2,3.2,3.2,NA,NA,NA,3.5,3.5,3.5,"11/17/2017"
"NIDDK",0.2,32.4,9.5,3.5,4,3.8,0.2,0.2,0.2,NA,NA,NA,0,0,0,3.8,4,3.9,"11/17/2017"
"NIGMS",0.2,32.4,25.3,3.2,3.4,3.3,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,3.3,3.5,3.5,"11/17/2017"
"NINDS",0.6,32.4,19,2.8,3.4,3.3,1.1,36.1,15.7,6.9,6.9,6.9,0,0,0,3.2,39.5,15.9,"11/17/2017"
"All DACs",0,32.4,19.8,0,77.2,2.2,0,52,19.9,0,331.8,153.4,0,52,31.4,0,332.4,45,"11/17/2017"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/18/2017"
"JAAMH",0,5,2.5,0.8,16.7,8.7,9,9,9,0,0,0,NA,NA,NA,0.8,25.7,13.2,"11/19/2017"
"NCI DAC",0,5.5,1.1,0.6,2.8,1.6,0,12.9,2.6,0,0,0,9,9,9,0.6,15.6,6.4,"11/19/2017"
"NHGRI",5,5.5,5.2,0.6,0.7,0.7,0,0,0,0,0,0,NA,NA,NA,0.6,0.7,0.7,"11/19/2017"
"NHLBI",0.3,5,4.3,1.3,1.3,1.3,0.9,0.9,0.9,0,0,0,NA,NA,NA,2.2,2.2,2.2,"11/19/2017"
"All DACs",0,5.5,3.2,0.6,16.7,2.3,0,12.9,2.6,0,0,0,9,9,9,0.6,25.7,5.6,"11/19/2017"
"JAAMH",3,229.7,30.2,0.1,16.4,5.6,9,9,9,0,0,0,0,0.8,0.4,0.1,25.3,7.5,"11/20/2017"
"NCI DAC",0,229.7,14.6,0,7.2,1.2,0,42,7.6,0,319.8,106.6,22.9,42,35.7,0,322.1,39.7,"11/20/2017"
"NHGRI",0,49,14.2,0,0.2,0.1,0,9.2,0.8,0,0,0,NA,NA,NA,0,9.4,0.8,"11/20/2017"
"NHLBI",1,229.7,67.8,0.2,8.7,6.1,0,0,0,0,0,0,NA,NA,NA,0.2,8.8,6.1,"11/20/2017"
"NIAMS",0.1,49,24.5,10.5,10.5,10.5,3.7,3.7,3.7,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"11/20/2017"
"NIDCR",14.2,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/20/2017"
"NIGMS",14.2,14.2,14.2,0,0,0,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"11/20/2017"
"NINDS",0,0,0,1.1,1.1,1.1,0,35,23.3,NA,NA,NA,NA,NA,NA,1.1,36.1,24.4,"11/20/2017"
"All DACs",0,229.7,37.6,0,16.4,3.9,0,42,3.1,0,319.8,22.1,0,42,21.6,0,322.1,13,"11/20/2017"
"CDAC",0.7,3.8,2.2,9.5,9.5,9.5,1,1,1,NA,NA,NA,NA,NA,NA,10.5,10.5,10.5,"11/21/2017"
"JAAMH",0,5.1,0.9,6.1,24,21.5,6,6,6,NA,NA,NA,0,0,0,23.9,30.1,28,"11/21/2017"
"NCI DAC",0,18,0.9,0,7.5,1.7,0,26.3,16.6,0,327.3,311.3,7,42,22.2,0,328,64.1,"11/21/2017"
"NHGRI",0,15.6,2,0,0.5,0.3,0,12.9,1.2,0,0,0,NA,NA,NA,0,13,1.3,"11/21/2017"
"NHLBI",0,5.1,4.6,9.1,23,9.7,0,16.5,1.6,0,0,0,NA,NA,NA,9.1,29.2,11.3,"11/21/2017"
"NIAMS",0,0,0,9.3,9.3,9.3,NA,NA,NA,32.7,32.7,32.7,NA,NA,NA,42,42,42,"11/21/2017"
"NIDCR",0,0,0,9.7,9.7,9.7,3.5,3.5,3.5,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"11/21/2017"
"NIDDK",0.9,0.9,0.9,6.2,6.2,6.2,NA,NA,NA,NA,NA,NA,0,0,0,6.2,6.2,6.2,"11/21/2017"
"NIGMS",0,0.7,0.2,22.5,23.5,23.1,0,1.1,0.3,NA,NA,NA,NA,NA,NA,23,23.6,23.4,"11/21/2017"
"NINDS",0,0,0,0,0.1,0.1,0,16.8,8.4,NA,NA,NA,NA,NA,NA,0,16.8,8.4,"11/21/2017"
"All DACs",0,18,1.9,0,24,4.9,0,26.3,8.7,0,327.3,240.8,0,42,21.1,0,328,40.8,"11/21/2017"
"CDAC",2.5,2.5,2.5,8.2,8.2,8.2,1,1,1,NA,NA,NA,NA,NA,NA,9.2,9.2,9.2,"11/22/2017"
"ES DAC",7,7,7,5.3,5.3,5.3,9.3,9.3,9.3,NA,NA,NA,NA,NA,NA,14.6,14.6,14.6,"11/22/2017"
"JAAMH",0.7,21.9,7.5,0,23.4,21.2,6,6,6,0,0,0,0,0,0,0,29.3,23.7,"11/22/2017"
"NCI DAC",0,21.9,5.9,0,6.5,4.1,0,36,18.9,0,323.1,261.1,7,42,32.2,0,323.4,96.9,"11/22/2017"
"NEI",2.5,2.5,2.5,2.1,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"11/22/2017"
"NHGRI",1,21.9,5.5,0,1.5,0.1,0,14.1,2.1,0,7,1.8,NA,NA,NA,0,14.2,2.3,"11/22/2017"
"NHLBI",0.1,21.9,7.7,8.6,12,11.3,16.5,20.2,17.1,0,0,0,NA,NA,NA,28.3,29,28.4,"11/22/2017"
"NIDDK",6.8,7.2,7,5,5.1,5,7.6,7.6,7.6,NA,NA,NA,7.6,7.6,7.6,12.6,12.8,12.7,"11/22/2017"
